ibge7,mun,abacate,abacaxi,alho,amendoim,arroz,aveia,banana,batata_doce,batata_inglesa,cafe_total,cafe_arab,cana,feijao,girassol,laranja,maracuja,milho,soja,sorgo,tomate,trigo,uva
3157906,Santa Margarida,65,0,0,0,5,0,22,0,0,88200,88200,44,380,0,0,0,846,0,0,0,0,0
3158003,Santa Maria de Itabira,0,0,0,0,0,0,145,0,0,0,0,374,34,0,0,0,183,0,0,0,0,0
3158102,Santa Maria do Salto,0,0,0,0,0,0,7,0,0,104,104,79,34,0,0,0,110,0,0,0,0,0
3158201,Santa Maria do Suaçuí,0,0,0,18,2,0,97,0,0,162,27,507,213,0,0,0,870,0,0,0,0,0
3158300,Santana da Vargem,0,0,0,0,0,87,122,0,0,49575,49575,7,245,0,0,0,1694,27563,0,235,420,0
3158409,Santana de Cataguases,0,0,0,0,0,0,29,0,0,0,0,0,22,0,0,0,28,0,0,0,0,0
3158508,Santana de Pirapama,180,0,0,0,1,0,179,0,0,0,0,341,80,0,0,196,221,0,0,576,0,0
3158607,Santana do Deserto,0,0,0,0,0,0,0,0,0,0,0,91,17,0,42,0,770,0,0,0,0,0
3158706,Santana do Garambéu,0,0,0,0,0,0,25,0,0,33,33,151,64,0,0,0,218,0,0,0,0,0
3158805,Santana do Jacaré,0,0,0,0,0,0,0,0,0,4366,4366,0,57,0,0,0,74,0,0,0,0,0
3158904,Santana do Manhuaçu,0,0,0,0,0,0,176,0,0,64113,64113,68,29,0,44,0,317,0,0,0,0,0
3158953,Santana do Paraíso,0,0,0,0,0,0,11,0,0,45,45,28,6,0,0,0,7,0,0,0,0,0
3159001,Santana do Riacho,0,0,0,10,1,0,12,0,0,0,0,23,22,0,0,0,23,0,0,0,0,0
3159100,Santana dos Montes,0,0,0,0,6,0,0,0,0,0,0,348,185,0,0,0,630,0,0,0,0,72
3159209,Santa Rita de Caldas,0,0,0,0,0,14,0,360,8588,1680,1680,93,1862,0,75,0,7118,0,0,0,0,60
3159308,Santa Rita de Jacutinga,0,0,0,0,0,0,35,0,0,0,0,35,24,0,0,0,13,0,0,0,0,0
3159357,Santa Rita de Minas,27,0,0,0,0,0,26,4,0,14169,14169,0,101,0,3,0,145,0,0,136,0,0
3159407,Santa Rita de Ibitipoca,0,0,0,0,85,0,0,0,0,0,0,170,193,0,0,0,634,0,0,0,0,0
3159506,Santa Rita do Itueto,0,0,0,0,59,0,121,0,0,61250,21067,62,615,0,41,0,1038,0,0,0,0,0
3159605,Santa Rita do Sapucaí,0,0,0,0,6,12,192,0,1542,44880,44880,114,234,0,6,0,1835,375,0,0,0,0
3159704,Santa Rosa da Serra,0,0,2244,0,0,0,0,0,0,32420,32420,150,428,0,0,0,337,0,0,0,0,25
3159803,Santa Vitória,0,0,0,12600,19,0,205,0,0,0,0,280000,0,0,0,0,2804,2880,608,0,0,0
3159902,Santo Antônio do Amparo,0,0,0,0,0,0,0,0,0,71336,71336,77,175,0,72,0,2246,0,0,0,0,0
3160009,Santo Antônio do Aventureiro,0,0,0,0,36,0,84,0,0,20,0,39,15,0,48,30,7,0,0,98,0,0
3160108,Santo Antônio do Grama,0,0,0,6,0,0,0,0,0,1200,1200,1918,11,0,0,0,49,0,0,488,0,0
3160207,Santo Antônio do Itambé,0,0,0,0,0,0,40,0,0,0,0,60,62,0,0,0,304,0,0,0,0,0
3160306,Santo Antônio do Jacinto,0,0,0,0,0,0,6,0,0,0,0,198,190,0,0,0,31,0,0,0,0,0
3160405,Santo Antônio do Monte,0,0,0,6,0,0,53,0,0,91,91,691,106,0,0,0,551,0,4,53,0,0
3160454,Santo Antônio do Retiro,0,38,30,0,49,0,1092,20,0,238,238,728,642,0,110,17,85,0,0,108,0,0
3160504,Santo Antônio do Rio Abaixo,0,0,0,0,0,0,15,0,0,0,0,645,3,0,0,0,8,0,0,0,0,0
3160603,Santo Hipólito,0,0,0,0,0,0,0,0,0,0,0,82,14,0,0,24,383,0,14,0,0,0
3160702,Santos Dumont,0,0,0,0,0,0,211,0,0,0,0,198,51,0,0,0,253,0,0,60,0,0
3160801,São Bento Abade,0,0,0,0,0,34,0,0,696,11400,11400,0,1576,0,0,24,3134,3908,0,0,1044,0
3160900,São Brás do Suaçuí,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,91,0,0,0,0,0
3160959,São Domingos das Dores,0,0,0,0,0,0,886,0,0,23625,23625,0,284,0,15,36,221,0,0,243,0,0
3161007,São Domingos do Prata,0,22,0,0,0,0,149,0,0,454,454,1272,181,0,12,0,180,0,0,164,0,0
3161056,São Félix de Minas,0,0,0,0,0,0,109,0,0,116,0,181,44,0,10,0,22,0,0,0,0,0
3161106,São Francisco,0,0,90,0,24,0,13950,0,0,0,0,2902,284,0,6,18,413,0,8,0,0,0
3161205,São Francisco de Paula,0,0,600,0,0,0,0,0,0,37839,37839,170,1158,0,355,0,2851,133,0,0,0,41
3161304,São Francisco de Sales,50,9512,0,0,0,0,0,0,0,0,0,69427,0,0,0,0,1930,5110,0,0,0,0
3161403,São Francisco do Glória,0,0,0,0,0,0,0,0,0,6640,6640,6,14,0,0,0,22,0,0,0,0,0
3161502,São Geraldo,0,0,0,0,0,0,223,0,0,2366,2366,78,538,0,191,0,243,0,0,940,0,0
3161601,São Geraldo da Piedade,0,0,0,0,0,0,453,0,0,0,0,290,37,0,0,0,30,0,0,0,0,0
3161650,São Geraldo do Baixio,0,0,0,0,30,0,4,0,0,0,0,310,12,0,0,0,45,0,5,0,0,0
3161700,São Gonçalo do Abaeté,0,360,0,0,0,0,540,0,0,480,480,859,5030,0,0,112,10993,12547,0,5040,888,0
3161809,São Gonçalo do Pará,0,0,0,0,0,0,0,6,0,0,0,345,8,0,3,0,60,0,0,0,0,0
3161908,São Gonçalo do Rio Abaixo,0,0,0,0,0,0,383,0,0,32,32,2302,14,0,20,0,46,0,0,0,0,0
3162005,São Gonçalo do Sapucaí,5,0,0,0,0,349,114,58,3104,50439,50439,6,1903,0,66,0,12637,11010,0,2449,1227,3700
3162104,São Gotardo,1188,0,46838,0,0,476,194,117,3810,17066,17066,936,2002,0,0,56,6796,6923,0,599,3642,0
3162203,São João Batista do Glória,0,0,0,0,0,0,147,0,0,3660,3660,3781,6922,0,0,36,17744,20121,808,0,562,18
3162252,São João da Lagoa,0,0,0,5,27,0,30,0,0,0,0,325,195,0,4,0,1152,0,40,40,0,0
3162302,São João da Mata,0,0,0,0,4,0,2764,1275,1457,9260,9260,255,112,0,0,0,1873,0,0,1328,0,0
3162401,São João da Ponte,0,0,110,5,11,0,1160,0,0,0,0,936,316,0,5,0,914,0,88,0,0,0
3162450,São João das Missões,0,0,0,0,12,0,35,8,0,0,0,190,1045,3,0,0,486,0,0,0,0,0
3162500,São João del Rei,48,0,0,0,18,380,0,9,1260,2513,2513,117,24930,0,1478,0,27490,16843,0,324,7012,0
3162559,São João do Manhuaçu,0,0,0,0,0,0,0,0,0,54883,54883,0,275,0,4,0,420,0,0,511,0,0
3162575,São João do Manteninha,0,0,0,0,1,0,5,0,0,341,166,37,3,0,0,0,4,0,0,0,0,0
3162609,São João do Oriente,0,0,0,0,40,0,31,0,20,0,0,0,9,0,0,70,16,0,0,100,0,0
3162658,São João do Pacuí,0,0,0,5,1,0,7,0,0,0,0,468,156,0,6,0,405,0,66,0,0,0
3162708,São João do Paraíso,0,18,20,0,78,0,126,6,0,997,979,10300,1041,0,28,0,207,0,0,0,0,0
3162807,São João Evangelista,0,0,0,0,0,0,178,0,0,0,0,1183,323,0,0,0,184,0,0,0,0,0
3162906,São João Nepomuceno,0,0,0,0,15,0,695,0,0,0,0,493,15,0,50,0,158,0,0,0,0,0
3162922,São Joaquim de Bicas,10,0,0,0,0,0,675,0,0,0,0,3,4,0,0,0,4,0,0,346,0,0
3162948,São José da Barra,0,0,0,0,32,0,50,0,0,32445,32445,2324,135,0,0,0,7332,5850,17,0,0,0
3162955,São José da Lapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0
3163003,São José da Safira,0,0,0,0,0,0,30,0,0,0,0,0,14,0,0,0,112,0,0,0,0,0
3163102,São José da Varginha,0,0,0,0,0,0,473,0,0,0,0,0,3,0,0,0,117,0,0,4235,0,0
3163201,São José do Alegre,0,0,0,0,0,0,225,0,308,1527,1527,112,20,0,46,0,112,0,0,0,0,0
3163300,São José do Divino,0,0,0,0,0,0,0,0,0,0,0,242,0,0,201,0,2,0,0,0,0,0
3163409,São José do Goiabal,0,0,0,0,0,0,15,0,0,13,13,6190,40,0,12,0,177,0,0,0,0,0
3163508,São José do Jacuri,0,0,0,6,2,0,118,0,0,11,0,103,233,0,0,0,391,0,0,219,0,0
3163607,São José do Mantimento,0,0,0,0,8,0,0,0,0,5765,4704,173,62,0,0,0,65,0,0,0,0,0
3163706,São Lourenço,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,5,0,0,0,0,0
3163805,São Miguel do Anta,0,0,0,0,0,0,126,0,0,10147,10147,96,452,0,0,0,1825,0,0,975,0,0
3163904,São Pedro da União,2124,0,0,0,11,0,0,0,0,48884,48884,0,516,0,98,0,3628,6584,0,0,1056,0
3164001,São Pedro dos Ferros,0,0,0,0,0,0,44,0,0,0,0,20688,17,0,8,0,35,0,0,0,0,0
3164100,São Pedro do Suaçuí,0,0,0,0,5,0,0,0,0,11,0,78,178,0,0,0,531,0,0,0,0,0
3164209,São Romão,0,0,0,0,24,0,0,0,0,0,0,342,5408,0,0,0,16853,5429,0,0,0,0
3164308,São Roque de Minas,450,0,0,0,0,0,41,0,1200,61538,61538,180,1152,0,0,0,4921,6675,26,0,0,0
3164407,São Sebastião da Bela Vista,0,0,0,0,472,2,0,0,1490,9214,9214,42,688,0,0,0,2668,1069,0,0,0,0
3164431,São Sebastião da Vargem Alegre,0,0,0,0,0,0,96,0,0,7625,7625,0,84,0,0,0,32,0,0,117,0,10
3164472,São Sebastião do Anta,0,0,0,0,0,0,1655,0,0,33835,33835,7,529,0,0,0,225,0,0,39,0,0
3164506,São Sebastião do Maranhão,0,0,0,6,4,0,278,0,0,375,252,1122,417,0,0,0,592,0,0,0,0,0
3164605,São Sebastião do Oeste,0,0,0,0,0,0,0,0,0,0,0,63,33,0,0,0,501,0,0,0,0,0
3164704,São Sebastião do Paraíso,1001,0,0,0,6,0,357,7,0,154026,154026,32640,280,0,27636,21,3762,2074,306,12480,0,0
3164803,São Sebastião do Rio Preto,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,24,0,0,0,0,0
3164902,São Sebastião do Rio Verde,0,0,0,0,30,0,0,0,0,0,0,0,236,0,0,0,630,0,0,0,0,0
3165008,São Tiago,0,0,0,0,2,0,22,0,0,3676,3676,301,299,0,0,0,778,0,0,0,0,0
3165107,São Tomás de Aquino,1500,0,0,0,1,0,17,0,0,78728,78728,12240,99,0,0,0,259,60,0,41,0,0
3165206,São Thomé das Letras,0,0,0,0,4,0,26,0,0,7478,7478,6,56,0,0,0,1716,132,0,0,0,0
3165305,São Vicente de Minas,0,0,0,0,2,0,13,0,32,0,0,88,1881,0,219,373,6561,5563,0,179,1105,0
3165404,Sapucaí-Mirim,0,0,0,0,0,0,17,0,0,0,0,0,20,0,0,0,23,0,0,219,0,0
3165503,Sardoá,0,0,0,11,0,0,43,0,0,116,116,25,236,0,0,0,107,0,0,0,0,0
3165537,Sarzedo,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,96,0,0,0,0,0
3165552,Setubinha,0,23,0,24,4,0,108,0,0,3568,3543,294,393,0,4,20,396,0,0,23,0,0
3165560,Sem-Peixe,0,0,0,0,0,0,9,0,0,0,0,1275,74,0,0,0,78,0,0,0,0,0
3165578,Senador Amaral,0,0,0,0,0,0,0,0,3736,0,0,0,9,0,0,0,404,0,0,0,0,20
3165602,Senador Cortes,0,0,0,0,0,0,62,0,0,0,0,181,103,0,0,0,0,0,0,0,0,0
3165701,Senador Firmino,0,0,66,0,0,0,7,0,0,540,540,464,169,0,0,0,351,0,0,0,0,0
3165800,Senador José Bento,0,0,0,0,0,0,284,0,713,4800,4800,0,243,0,0,0,324,0,0,0,0,0
3165909,Senador Modestino Gonçalves,0,19,75,7,2,0,17,0,0,360,360,490,157,0,6,0,298,0,0,0,0,0
3166006,Senhora de Oliveira,0,0,0,0,0,0,0,0,0,1654,1654,452,263,0,0,0,311,0,0,0,0,0
3166105,Senhora do Porto,0,0,0,0,0,0,145,0,0,0,0,170,27,0,0,0,70,0,0,0,0,0
3166204,Senhora dos Remédios,0,0,0,0,80,0,290,0,0,308,308,1350,529,0,0,20,1073,0,0,218,0,0
3166303,Sericita,0,0,0,0,0,0,108,0,0,23430,23430,27,192,0,0,0,269,0,0,0,0,0
3166402,Seritinga,0,0,0,0,0,0,0,0,0,0,0,89,7,0,0,0,90,0,0,0,0,0
3166501,Serra Azul de Minas,0,0,0,0,0,0,0,0,0,24,24,73,55,0,0,0,112,0,0,0,0,0
3166600,Serra da Saudade,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,50,0,0,0,0,0
3166709,Serra dos Aimorés,0,0,0,0,0,0,0,0,0,0,0,11880,13,0,0,0,2,0,0,0,0,0
3166808,Serra do Salitre,0,0,0,0,0,0,50,1080,4669,115958,115958,0,8496,0,552,98,34215,54138,4324,1100,4397,0
3166907,Serrania,0,0,0,0,0,12,0,64,160,40424,40424,6825,1871,0,0,0,2409,1755,0,1395,0,8
3166956,Serranópolis de Minas,0,0,0,0,0,0,0,0,0,47,47,0,231,0,0,0,28,0,5,0,0,0
3167004,Serranos,0,0,0,0,0,0,0,0,0,0,0,113,31,0,0,0,530,201,0,0,0,0
3167103,Serro,0,0,0,0,14,0,56,0,0,45,45,408,206,0,8,0,989,0,0,0,0,0
3167202,Sete Lagoas,120,0,0,0,0,0,0,0,0,0,0,187,57,0,32,0,136,308,18,0,0,0
3167301,Silveirânia,0,0,0,0,1,0,13,0,0,0,0,112,115,0,0,0,43,0,0,0,0,0
3167400,Silvianópolis,7,0,0,0,12,0,840,96,1056,11424,11424,0,58,0,1050,64,3267,504,0,908,0,0
3167509,Simão Pereira,0,0,0,5,0,0,27,0,0,0,0,10,86,0,0,0,205,0,0,0,0,0
3167608,Simonésia,1900,0,0,15,0,0,160,27,25,88531,88531,135,403,0,55,28,930,0,0,1711,0,0
3167707,Sobrália,0,0,0,10,8,0,16,0,0,0,0,11,22,0,0,16,55,0,0,0,0,0
3167806,Soledade de Minas,0,0,0,0,0,0,480,0,0,3629,3629,0,72,0,0,0,1068,510,0,0,360,0
3167905,Tabuleiro,0,0,0,0,0,0,15,0,0,0,0,3,42,0,8,0,88,0,0,0,0,0
3168002,Taiobeiras,0,0,0,23,0,0,32,528,0,7102,7102,258,622,0,55,72,164,0,30,1469,0,0
3168051,Taparuba,0,0,0,0,30,0,208,0,0,984,0,133,207,0,150,0,480,0,0,0,0,0
3168101,Tapira,0,0,0,0,0,0,0,0,44678,6914,6914,0,5043,0,0,0,11984,4401,0,0,40,0
3168200,Tapiraí,0,20,0,0,0,0,9,576,240,11692,11692,22,587,0,11,0,230,0,0,0,0,0
3168309,Taquaraçu de Minas,0,0,0,0,0,0,2051,0,0,0,0,105,27,0,0,30,5,0,0,0,0,0
3168408,Tarumirim,0,0,0,20,26,0,142,0,0,101,81,221,79,0,0,0,280,0,0,0,0,0
3168507,Teixeiras,0,0,0,0,0,0,208,0,0,5751,5751,173,1278,0,21,27,877,0,0,196,0,0
3168606,Teófilo Otoni,8,46,0,0,3,0,1988,0,0,111,111,999,198,0,540,74,117,0,0,264,0,0
3168705,Timóteo,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168804,Tiradentes,0,0,0,0,0,0,0,9,0,0,0,20,28,0,0,0,20,0,0,75,0,0
3168903,Tiros,14,281,9450,0,0,0,0,0,1260,32544,32544,51,3822,0,0,76,5173,1331,0,0,179,0
3169000,Tocantins,46,0,0,0,0,0,581,16,0,0,0,81,67,0,159,875,210,0,0,968,0,0
3169059,Tocos do Moji,0,0,0,0,0,0,20,0,899,4467,4467,6,54,0,0,0,385,0,0,243,0,0
3169109,Toledo,0,0,0,0,0,0,0,0,926,0,0,59,11,0,0,0,970,184,0,0,0,0
3169208,Tombos,0,0,0,0,4,0,70,0,0,8042,7847,444,96,0,0,0,221,0,0,0,0,0
3169307,Três Corações,854,0,0,0,0,458,0,0,11704,107457,107457,48,1692,0,2255,0,29205,32168,0,225,9196,279
3169356,Três Marias,0,60,0,0,0,0,150,0,0,0,0,2139,1812,0,20,320,2961,4402,0,0,0,0
3169406,Três Pontas,0,0,0,0,0,724,252,20,0,196466,196466,24,125,0,5,0,3316,11610,181,61,1635,0
3169505,Tumiritinga,0,0,0,0,0,0,41,5,0,0,0,46,26,0,0,0,337,0,0,0,0,0
3169604,Tupaciguara,0,1194,0,8813,0,0,90,0,0,3463,3463,154847,9720,2252,0,0,18937,132784,4351,0,2652,0
3169703,Turmalina,0,240,74,117,4,0,145,8,0,2290,2290,512,327,0,166,13,112,0,0,705,0,71
3169802,Turvolândia,636,0,0,0,4,0,0,0,749,31783,31783,282,968,0,176,1110,4169,2133,0,57502,0,0
3169901,Ubá,0,0,0,6,0,0,194,0,0,90,0,105,175,0,11,20,119,0,0,199,0,0
3170008,Ubaí,0,0,0,6,17,0,0,0,0,0,0,1966,206,0,20,0,273,0,4,0,0,0
3170057,Ubaporanga,54,0,0,25,4,0,612,81,0,30360,30360,157,522,0,177,558,245,0,0,2380,0,0
3170107,Uberaba,1365,0,593,0,0,180,396,24,39165,6385,6385,503878,4290,0,4926,288,141783,314708,30825,2924,5318,0
3170206,Uberlândia,330,373,0,0,0,0,17075,26,2230,2911,2911,53719,815,5137,70794,323,77280,195360,2639,2808,1157,0
3170305,Umburatiba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170404,Unaí,0,0,0,8,0,0,2905,0,0,85812,85812,148429,130050,0,0,79,161220,510255,10240,1200,891,0
3170438,União de Minas,0,0,0,1079,0,0,1200,0,0,0,0,83920,0,0,0,0,1950,662,0,0,0,0
3170479,Uruana de Minas,0,96,0,0,0,0,21,0,0,0,0,960,895,0,0,0,6389,6284,840,0,0,0
3170503,Urucânia,0,0,0,0,0,0,422,36,0,0,0,12400,33,0,0,40,93,0,0,0,0,0
3170529,Urucuia,0,0,0,0,12,0,75,11532,0,15678,15678,3042,4037,0,0,0,3476,1339,0,0,0,0
3170578,Vargem Alegre,0,0,0,0,293,0,10,5,0,142,142,20,22,0,0,0,96,0,0,0,0,0
3170602,Vargem Bonita,0,0,0,0,0,0,0,0,0,8422,8422,6,6,0,0,0,1540,1455,0,0,0,0
3170651,Vargem Grande do Rio Pardo,0,26,0,0,15,0,26,0,0,376,376,338,195,0,0,0,47,0,0,0,0,0
3170701,Varginha,60,0,0,3,1,0,25,0,0,117106,117106,22,267,0,0,0,1200,517,0,0,0,30
3170750,Varjão de Minas,0,108,0,0,5,0,3900,0,0,29023,29023,16267,9597,0,0,735,19987,14501,601,4620,951,0
3170800,Várzea da Palma,0,0,0,0,0,0,2081,0,0,16553,16553,468,805,0,14880,180,531,4927,0,100,0,1034
3170909,Varzelândia,0,0,59,0,0,0,131,304,0,0,0,936,522,0,0,0,172,0,0,0,0,0
3171006,Vazante,0,0,0,0,162,0,0,0,0,0,0,19,4716,0,0,0,11340,47736,259,0,0,0
3171030,Verdelândia,0,0,0,5,1,0,38010,14,0,0,0,0,245,0,34,0,389,0,6,0,0,0
3171071,Veredinha,0,58,50,50,0,0,26,0,0,136,136,340,192,0,36,0,111,0,0,47,0,0
3171105,Veríssimo,0,350,0,0,0,0,198,0,0,0,0,83768,50,0,0,240,2091,12432,1163,0,0,0
3171154,Vermelho Novo,0,0,0,0,2,0,39,0,0,14620,14620,151,168,0,0,0,297,0,0,347,0,0
3171204,Vespasiano,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3171303,Viçosa,0,0,0,0,0,0,249,0,0,8550,8550,366,809,0,29,198,848,2,0,616,0,0
3171402,Vieiras,0,0,0,0,0,0,137,0,0,5881,5881,120,89,0,0,0,192,0,0,0,0,0
3171501,Mathias Lobato,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37,0,0,0,0,0
3171600,Virgem da Lapa,0,7,45,6,1,0,10,7,0,0,0,144,144,0,0,0,194,0,0,0,0,0
3171709,Virgínia,0,0,50,0,0,0,120,0,4320,683,683,0,240,0,0,0,1445,0,0,0,0,0
3171808,Virginópolis,0,0,0,0,3,0,172,0,0,712,712,787,163,0,0,0,391,0,0,392,0,0
3171907,Virgolândia,0,0,0,15,2,0,315,0,0,630,273,176,163,0,10,0,135,0,0,0,0,0
3172004,Visconde do Rio Branco,0,0,0,0,0,0,411,0,0,53,53,2458,93,0,1553,0,139,0,0,0,0,0
3172103,Volta Grande,0,0,0,0,0,0,198,0,0,0,0,8,16,0,35,0,80,0,0,0,0,0
3172202,Wenceslau Braz,0,0,0,0,0,5,0,0,0,0,0,54,16,0,7,0,20,0,0,0,0,0
3200102,Afonso Cláudio,60,57,1440,12,5,0,859,0,73,88276,52188,40,217,0,73,990,117,0,0,18550,0,400
3200136,Águia Branca,0,68,0,0,5,0,1229,0,0,101000,0,0,188,0,40,0,94,0,0,0,0,0
3200169,Água Doce do Norte,0,0,0,0,0,0,68,560,0,18413,3859,43,88,0,135,75,6,0,0,707,0,98
3200201,Alegre,9,0,0,0,8,0,719,0,0,31650,25476,98,1282,0,275,42,1032,0,0,0,0,0
3200300,Alfredo Chaves,4,0,0,0,0,0,40320,0,101,51917,32865,234,720,0,492,385,1600,0,0,12600,0,1116
3200359,Alto Rio Novo,0,0,0,0,16,0,92,0,0,28076,15156,96,32,0,0,0,7,0,0,0,0,0
3200409,Anchieta,0,0,0,0,3,0,5760,0,0,12730,0,59,76,0,0,144,0,0,0,0,0,168
3200508,Apiacá,0,0,0,0,0,0,690,0,0,19485,16104,0,156,0,252,0,94,0,0,0,0,0
3200607,Aracruz,0,0,0,0,0,0,1731,0,0,59491,0,945,240,0,540,903,276,0,0,3679,0,576
3200706,Atilio Vivacqua,0,0,0,0,0,0,2133,0,0,14942,0,0,23,0,84,0,5,0,0,145,0,0
3200805,Baixo Guandu,0,0,0,0,4,0,945,0,0,34902,12222,0,230,0,20,0,66,0,0,864,0,0
3200904,Barra de São Francisco,0,135,0,0,106,0,2127,0,0,38190,0,0,317,0,0,0,221,0,0,0,0,78
3201001,Boa Esperança,0,29,0,0,0,0,953,0,0,96489,0,3155,28,0,27,579,8,0,0,0,0,0
3201100,Bom Jesus do Norte,0,0,0,0,0,0,79,0,0,1541,1188,0,24,0,25,0,0,0,0,0,0,0
3201159,Brejetuba,134,0,0,0,0,0,321,0,0,103680,103680,0,892,0,0,0,377,0,0,5976,0,0
3201209,Cachoeiro de Itapemirim,0,0,0,0,0,0,2636,0,0,51348,2962,1484,425,0,248,0,108,0,0,3098,0,0
3201308,Cariacica,0,18,0,0,0,0,6141,0,0,1272,41,437,18,0,197,0,9,0,0,95,0,0
3201407,Castelo,269,0,0,0,0,0,686,0,198,78095,33935,238,454,0,158,0,707,0,0,10101,0,304
3201506,Colatina,0,150,0,0,9,0,936,0,0,53713,673,100,957,0,510,120,146,0,0,0,0,171
3201605,Conceição da Barra,0,270,0,0,0,0,351,0,0,2635,0,14234,55,0,0,2479,15,0,0,0,0,0
3201704,Conceição do Castelo,137,0,0,0,0,0,691,0,0,23496,12421,11,280,0,38,0,61,0,0,2856,0,0
3201803,Divino de São Lourenço,0,0,0,0,0,0,28,0,0,25740,25740,0,134,0,32,0,330,0,0,0,0,0
3201902,Domingos Martins,918,0,485,0,0,0,24235,307,1170,45853,45590,119,3247,0,1672,616,569,0,0,24012,0,944
3202009,Dores do Rio Preto,0,0,0,0,0,0,56,0,0,28080,28080,57,1706,0,0,0,3023,0,0,0,0,0
3202108,Ecoporanga,0,45,0,0,3,0,117,39,0,8951,287,98,110,0,144,0,6,0,0,65,0,244
3202207,Fundão,0,0,0,0,0,0,1448,0,0,39987,0,324,55,0,318,250,0,0,0,0,0,0
3202256,Governador Lindenberg,0,0,0,0,0,0,1155,0,0,83135,0,0,123,0,82,0,54,0,0,0,0,1800
3202306,Guaçuí,0,0,0,0,0,0,460,0,0,35373,35373,10,585,0,628,0,2165,0,0,4800,0,0
3202405,Guarapari,0,0,0,0,0,0,10725,0,0,9525,5398,130,74,0,170,240,28,0,0,270,0,0
3202454,Ibatiba,0,0,0,0,0,0,139,0,0,59220,59220,0,1194,0,253,0,727,0,0,7776,0,108
3202504,Ibiraçu,0,0,0,0,0,0,2236,0,0,13386,1717,1071,69,0,367,0,42,0,0,0,0,0
3202553,Ibitirama,0,0,0,0,0,0,705,0,0,62400,62400,32,984,0,43,0,948,0,0,1648,0,60
3202603,Iconha,51,99,0,0,0,0,31200,0,0,27412,227,54,27,0,314,50,21,0,0,0,0,95
3202652,Irupi,0,0,0,0,0,0,365,0,0,60052,60028,20,1179,0,133,0,642,0,0,3440,0,270
3202702,Itaguaçu,0,0,0,0,0,0,44370,0,0,95721,11720,70,43,0,0,0,73,0,0,1341,0,0
3202801,Itapemirim,0,3645,0,0,0,0,148,0,0,3026,0,15000,26,0,40,38,10,0,0,0,0,0
3202900,Itarana,189,0,67,0,2,0,10064,0,0,38124,20490,177,361,0,99,600,177,0,0,4385,0,0
3203007,Iúna,0,0,0,0,0,0,395,0,0,110684,110598,29,889,0,86,0,501,0,0,0,0,0
3203056,Jaguaré,0,92,0,0,0,0,402,0,0,67496,0,0,116,0,219,2621,16,0,0,0,0,0
3203106,Jerônimo Monteiro,0,0,0,0,0,0,0,0,0,16159,858,0,17,0,2640,0,23,0,0,736,0,0
3203130,João Neiva,0,0,0,0,0,0,774,0,0,42995,1329,366,76,0,67,0,16,0,0,0,0,0
3203163,Laranja da Terra,0,0,0,0,0,0,12825,0,0,22022,628,0,233,0,117,146,55,0,0,4077,0,0
3203205,Linhares,0,0,0,0,0,0,31944,0,0,120516,0,34260,440,0,1919,3645,427,0,0,0,0,0
3203304,Mantenópolis,0,78,0,0,64,0,252,0,0,54618,50400,0,80,0,235,140,53,0,0,3737,0,98
3203320,Marataízes,0,36131,0,0,0,0,0,0,0,0,0,2925,0,0,0,211,0,0,0,0,0,0
3203346,Marechal Floriano,625,0,0,0,0,0,17510,0,0,33495,33495,63,850,0,133,530,134,0,0,9182,0,746
3203353,Marilândia,0,0,0,0,0,0,3294,0,0,93100,0,130,310,0,0,0,144,0,0,0,0,0
3203403,Mimoso do Sul,0,0,0,0,0,0,3814,0,0,107328,68021,0,150,0,226,0,68,0,0,0,0,0
3203502,Montanha,0,57,0,0,0,0,2901,0,0,40697,0,5015,40,0,0,165,20,0,0,107,0,76
3203601,Mucurici,0,0,0,0,0,0,11,0,0,588,0,0,5,0,0,562,0,0,0,152,0,0
3203700,Muniz Freire,116,0,0,0,0,0,1674,258,2808,59157,51805,0,1258,0,259,0,649,0,0,41040,0,360
3203809,Muqui,0,0,0,0,0,0,19,0,0,34073,3861,0,231,0,40,42,311,0,0,86,0,0
3203908,Nova Venécia,0,94,0,0,0,0,590,0,0,98661,0,91,86,0,128,128,57,0,0,149,0,79
3204005,Pancas,0,126,0,0,3,0,595,0,0,62193,0,7,92,0,0,19,63,0,0,0,0,81
3204054,Pedro Canário,0,90,0,0,0,0,277,0,0,4460,0,10439,61,0,0,1120,126,0,0,0,0,0
3204104,Pinheiros,0,154,0,0,0,0,4686,0,0,72686,0,16261,2828,0,0,1250,1920,0,0,124,0,0
3204203,Piúma,0,0,0,0,0,0,65,0,0,1417,0,0,21,0,0,40,18,0,0,0,0,0
