ibge7,mun,nome_meso,algodao_arb,algodao_herb,banana,batata,cafe_arab,cana,feijao,laranja,limao,manga,milho,soja,sorgo,tangerina,tomate,trigo,leite,ovos,mel
4312450,Morro Redondo,Sudeste Rio-grandense,0,0,0,532,0,0,55,532,0,0,5040,2400,0,110,240,0,3470,24,2000
4312476,Morro Reuter,Metropolitana de Porto Alegre,0,0,80,540,0,1800,74,400,45,0,1800,0,0,380,60,0,1066,8957,9300
4312500,Mostardas,Metropolitana de Porto Alegre,0,0,0,0,0,0,320,0,0,0,1000,17452,0,0,16,0,114,23,30000
4312609,Muçum,Centro Oriental Rio-grandense,0,0,0,0,0,9600,12,784,16,0,6000,1646,0,202,60,90,2050,23,2600
4312617,Muitos Capões,Nordeste Rio-grandense,0,0,0,34125,0,0,5400,0,0,0,204000,170060,0,0,200,49500,2506,45,5040
4312625,Muliterno,Noroeste Rio-grandense,0,0,0,5050,0,0,184,0,0,0,4800,9600,0,0,180,135,9937,0,2460
4312658,Não-Me-Toque,Noroeste Rio-grandense,0,0,0,360,0,1650,78,150,20,0,28928,92000,0,48,40,10000,11750,1470,1000
4312674,Nicolau Vergueiro,Noroeste Rio-grandense,0,0,0,0,0,0,10,135,0,0,900,39060,0,60,0,2310,12365,0,2280
4312708,Nonoai,Noroeste Rio-grandense,0,0,70,12,0,5000,760,600,20,0,28800,66240,0,210,40,4620,6500,100,7000
4312757,Nova Alvorada,Nordeste Rio-grandense,0,0,0,40,0,600,60,625,8,0,6400,19110,0,165,30,800,10290,1346,7500
4312807,Nova Araçá,Nordeste Rio-grandense,0,0,0,42,0,300,2,120,0,0,13862,1673,0,72,350,141,13220,1649,3540
4312906,Nova Bassano,Nordeste Rio-grandense,0,0,0,36,0,400,20,585,24,0,40500,7654,0,180,17000,300,36399,1300,18240
4312955,Nova Boa Vista,Noroeste Rio-grandense,0,0,0,70,0,900,36,720,162,0,6720,15480,0,48,18,2880,12754,83,4800
4313003,Nova Bréscia,Centro Oriental Rio-grandense,0,0,21,0,0,720,53,198,0,0,1350,72,0,210,0,0,8168,147,4100
4313011,Nova Candelária,Noroeste Rio-grandense,0,0,10,375,0,350,10,126,8,3,4680,9744,0,40,40,1800,23860,86,1026
4313037,Nova Esperança do Sul,Centro Ocidental Rio-grandense,0,0,0,0,0,2392,6,310,0,0,4200,11880,0,92,0,0,1966,35,11016
4313060,Nova Hartz,Metropolitana de Porto Alegre,0,0,60,210,0,1050,105,240,8,0,720,0,0,72,30,0,248,34,1795
4313086,Nova Pádua,Nordeste Rio-grandense,0,0,0,90,0,0,7,128,16,0,1560,0,0,36,1200,0,1085,128,6000
4313102,Nova Palma,Centro Ocidental Rio-grandense,0,0,180,260,0,350,840,900,15,0,4800,24320,0,252,200,900,11550,75,4000
4313201,Nova Petrópolis,Metropolitana de Porto Alegre,0,0,0,270,0,270,216,680,32,0,9990,0,0,400,1200,0,7636,4311,19407
4313300,Nova Prata,Nordeste Rio-grandense,0,0,0,60,0,150,19,210,36,0,12750,7480,0,110,1400,136,10928,11978,6910
4313334,Nova Ramada,Noroeste Rio-grandense,0,0,0,0,0,160,0,16,0,0,6750,54276,0,18,0,7000,14879,60,5000
4313359,Nova Roma do Sul,Nordeste Rio-grandense,0,0,0,40,0,600,40,800,66,0,7000,45,0,525,1400,11,8119,78,4340
4313375,Nova Santa Rita,Metropolitana de Porto Alegre,0,0,0,0,0,0,28,310,0,0,72,0,0,0,270,0,250,31,2600
4313391,Novo Cabrais,Centro Oriental Rio-grandense,0,0,8,30,0,4550,51,228,24,0,4875,18434,0,36,50,299,1800,1312,3000
4313409,Novo Hamburgo,Metropolitana de Porto Alegre,0,0,48,11,0,18000,145,3760,108,0,3120,150,0,1040,150,0,2723,362,25000
4313425,Novo Machado,Noroeste Rio-grandense,0,0,396,25,0,350,64,640,49,3,42120,33300,0,150,72,3360,5830,165,2001
4313441,Novo Tiradentes,Noroeste Rio-grandense,0,0,0,15,0,360,132,600,0,0,10080,6468,0,0,0,3000,5981,74,2020
4313466,Novo Xingu,Noroeste Rio-grandense,0,0,0,0,0,550,21,1125,0,0,3600,12210,0,64,0,1265,8480,60,1225
4313490,Novo Barreiro,Noroeste Rio-grandense,0,0,0,180,0,210,138,100,0,0,7200,16200,0,8,30,3000,9876,124,4296
4313508,Osório,Metropolitana de Porto Alegre,0,0,1200,0,0,1200,22,126,0,0,162,3600,0,60,120,0,419,28,42000
4313607,Paim Filho,Noroeste Rio-grandense,0,0,0,0,0,900,76,875,0,0,13050,16524,0,48,75,630,22000,160,15000
4313656,Palmares do Sul,Metropolitana de Porto Alegre,0,0,0,0,0,0,25,0,0,0,720,15600,0,0,0,0,15,30,5300
4313706,Palmeira das Missões,Noroeste Rio-grandense,0,0,27,132,0,3000,1178,560,15,0,117600,316400,140,150,72,27000,40023,199,7100
4313805,Palmitinho,Noroeste Rio-grandense,0,0,48,25,0,500,124,447,80,0,6072,1260,0,296,30,97,13440,153,6850
4313904,Panambi,Noroeste Rio-grandense,0,0,0,0,0,1650,48,840,0,0,19656,113552,0,120,60,9450,26030,210,43000
4313953,Pantano Grande,Centro Oriental Rio-grandense,0,0,0,0,0,0,80,120,0,0,3600,35136,0,30,0,1080,1100,65,32000
4314001,Paraí,Nordeste Rio-grandense,0,0,0,16,0,100,30,25,6,0,10875,3876,0,36,105,480,25017,634,8805
4314027,Paraíso do Sul,Centro Oriental Rio-grandense,0,0,25,400,0,400,295,200,40,0,14810,8400,0,140,40,0,1700,132,5000
4314035,Pareci Novo,Metropolitana de Porto Alegre,0,0,0,0,0,90,2,3833,364,0,200,0,0,8980,0,0,631,1696,4830
4314050,Parobé,Metropolitana de Porto Alegre,0,0,9,0,0,2800,42,280,16,0,400,135,0,64,0,0,674,48,2025
4314068,Passa Sete,Centro Oriental Rio-grandense,0,0,16,145,0,400,249,204,32,0,8400,12600,0,40,40,79,1300,205,10000
4314076,Passo do Sobrado,Centro Oriental Rio-grandense,0,0,28,18,0,1050,155,160,0,0,11700,13680,0,140,64,0,3000,202,11200
4314100,Passo Fundo,Noroeste Rio-grandense,0,0,0,0,0,175,87,90,0,0,9000,156000,0,170,0,2160,31899,1477,2055
4314134,Paulo Bento,Noroeste Rio-grandense,0,0,0,80,0,0,60,195,0,0,14490,27000,0,54,16,1500,11678,100,3900
4314159,Paverama,Centro Oriental Rio-grandense,0,0,0,50,0,120,16,1300,0,0,4860,1700,0,120,76,72,6200,1633,8100
4314175,Pedras Altas,Sudeste Rio-grandense,0,0,0,0,0,0,20,96,0,0,1050,48600,0,0,0,0,3489,103,5033
4314209,Pedro Osório,Sudeste Rio-grandense,0,0,0,0,0,0,2,0,0,0,1392,22960,0,0,0,0,758,3,7000
4314308,Pejuçara,Noroeste Rio-grandense,0,0,0,30,0,176,514,60,0,0,14760,126750,0,40,40,13680,11482,76,3100
4314407,Pelotas,Sudeste Rio-grandense,0,0,0,1450,0,0,480,977,0,0,60000,68400,0,139,6400,0,19456,232,20331
4314423,Picada Café,Metropolitana de Porto Alegre,0,0,16,70,0,630,25,600,96,0,900,2,0,400,200,0,1188,207,12500
4314456,Pinhal,Noroeste Rio-grandense,0,0,0,40,0,1500,33,90,0,0,6720,3520,0,0,10,900,8667,75,1200
4314464,Pinhal da Serra,Nordeste Rio-grandense,0,0,0,40,0,125,105,125,0,0,24960,41400,0,80,0,617,3000,1030,7000
4314472,Pinhal Grande,Centro Ocidental Rio-grandense,0,0,0,75,0,480,627,480,22,0,9633,72380,0,150,150,1200,5900,65,3000
4314498,Pinheirinho do Vale,Noroeste Rio-grandense,0,0,27,5,0,1200,62,1200,60,0,9500,2700,0,740,13,24,13450,107,11500
4314506,Pinheiro Machado,Sudeste Rio-grandense,0,0,0,0,0,0,300,300,0,0,3240,12650,0,84,0,0,1451,217,30025
4314548,Pinto Bandeira,Nordeste Rio-grandense,0,0,8,15,0,400,10,630,0,0,1020,0,0,375,700,0,462,296,5670
4314555,Pirapó,Noroeste Rio-grandense,0,0,26,0,0,550,58,60,72,30,5555,16158,0,48,18,3000,4883,152,4380
4314605,Piratini,Sudeste Rio-grandense,0,0,0,400,0,0,54,35,0,0,8784,111792,0,0,0,1440,4112,95,20000
4314704,Planalto,Noroeste Rio-grandense,0,0,72,40,0,7200,294,20900,0,0,19116,5520,0,500,20,54,9550,226,4500
4314753,Poço das Antas,Metropolitana de Porto Alegre,0,0,18,46,0,6600,25,500,8,180,900,0,0,72,20,0,1472,241,9000
4314779,Pontão,Noroeste Rio-grandense,0,0,0,24,0,50,140,140,0,0,30000,122400,0,0,26,5040,22296,266,2000
4314787,Ponte Preta,Noroeste Rio-grandense,0,0,0,56,0,216,12,80,0,0,5400,19800,0,0,10,1350,7751,140,2000
4314803,Portão,Metropolitana de Porto Alegre,0,0,14,0,0,900,33,3600,500,40,714,0,0,2916,75,0,320,81,3080
4314902,Porto Alegre,Metropolitana de Porto Alegre,0,0,0,0,0,600,2,0,0,0,180,318,0,0,440,0,6309,155,1000
4315008,Porto Lucena,Noroeste Rio-grandense,0,0,120,100,0,750,35,336,75,100,10937,15846,0,156,60,1500,13210,276,5510
4315057,Porto Mauá,Noroeste Rio-grandense,0,0,36,25,0,900,16,418,13,7,7560,12600,0,88,18,1125,5551,69,1970
4315073,Porto Vera Cruz,Noroeste Rio-grandense,0,0,135,100,0,4000,35,510,27,180,3780,1440,0,192,36,1,2093,91,2470
4315107,Porto Xavier,Noroeste Rio-grandense,0,0,75,0,0,27500,35,240,75,15,5856,4350,0,120,30,450,2323,223,5015
4315131,Pouso Novo,Centro Oriental Rio-grandense,0,0,0,32,0,0,87,0,0,0,5760,36,0,0,0,0,8681,2880,6228
4315149,Presidente Lucena,Metropolitana de Porto Alegre,0,0,32,20,0,13000,24,540,165,6,240,0,0,504,200,0,741,104,6800
4315156,Progresso,Centro Oriental Rio-grandense,0,0,100,30,0,2750,216,500,0,0,10810,132,0,200,54,0,11360,145,20000
4315172,Protásio Alves,Nordeste Rio-grandense,0,0,0,40,0,175,13,256,0,0,4134,3708,0,360,110,6,8244,4797,5625
4315206,Putinga,Nordeste Rio-grandense,0,0,5,100,0,640,78,930,15,0,12960,450,0,200,200,0,13459,122,5400
4315305,Quaraí,Sudoeste Rio-grandense,0,0,0,0,0,0,0,420,10,0,45,504,0,115,0,0,3776,43,2500
4315313,Quatro Irmãos,Noroeste Rio-grandense,0,0,0,0,0,175,53,0,0,0,25000,67275,0,0,0,2700,6123,11,2000
4315321,Quevedos,Centro Ocidental Rio-grandense,0,0,0,30,0,0,147,315,6,0,2960,91800,0,52,0,567,2000,35,6500
4315354,Quinze de Novembro,Noroeste Rio-grandense,0,0,0,0,0,300,102,100,0,0,1560,38570,0,40,0,4200,39981,115,9000
4315404,Redentora,Noroeste Rio-grandense,0,0,0,6,0,750,54,240,0,0,17762,43200,0,90,0,9000,12984,136,2360
4315453,Relvado,Centro Oriental Rio-grandense,0,0,15,16,0,600,15,800,8,0,9280,558,0,500,20,0,7754,460,5800
4315503,Restinga Seca,Centro Ocidental Rio-grandense,0,0,15,2550,0,1200,114,675,20,0,7932,70620,0,182,15,0,2400,110,20000
4315552,Rio dos Índios,Noroeste Rio-grandense,0,0,0,10,0,10500,83,1625,0,0,14400,28080,0,260,20,1680,5600,56,10300
4315602,Rio Grande,Sudeste Rio-grandense,0,0,0,24,0,0,4,0,0,0,400,7746,0,0,1000,0,9686,47,15720
4315701,Rio Pardo,Centro Oriental Rio-grandense,0,0,30,23,0,600,50,200,0,0,28973,163560,0,150,400,240,5300,600,11600
4315750,Riozinho,Metropolitana de Porto Alegre,0,0,96,100,0,1800,60,260,24,0,1113,0,0,137,400,0,583,57,11763
4315800,Roca Sales,Centro Oriental Rio-grandense,0,0,136,40,0,10388,51,1850,0,0,15600,6696,0,1440,160,89,10000,283,6500
4315909,Rodeio Bonito,Noroeste Rio-grandense,0,0,60,10,0,1800,93,2040,20,0,18200,9375,0,33,20,840,6120,72,6400
4315958,Rolador,Noroeste Rio-grandense,0,0,20,5,0,600,23,80,8,0,10800,47826,0,56,18,5130,4500,95,8000
4316006,Rolante,Metropolitana de Porto Alegre,0,0,260,360,0,11200,411,1064,70,0,3685,0,0,165,97,0,3880,594,16335
4316105,Ronda Alta,Noroeste Rio-grandense,0,0,0,0,0,300,90,270,18,0,21700,79310,0,160,54,5880,20715,166,3292
4316204,Rondinha,Noroeste Rio-grandense,0,0,0,0,0,900,19,1000,40,0,14450,40287,0,80,50,2210,38140,182,1915
4316303,Roque Gonzales,Noroeste Rio-grandense,0,0,72,138,0,36000,153,450,60,5,16903,22500,50,140,60,3750,12724,291,4540
4316402,Rosário do Sul,Sudoeste Rio-grandense,0,0,0,60,0,0,0,2353,20,0,8250,84000,0,3500,30,1300,8300,207,130000
4316428,Sagrada Família,Noroeste Rio-grandense,0,0,0,40,0,625,300,45,0,0,16200,9360,0,5,0,1650,6024,107,2856
4316436,Saldanha Marinho,Noroeste Rio-grandense,0,0,0,0,0,240,11,250,0,0,8646,59416,0,80,90,5400,14442,44,4000
4316451,Salto do Jacuí,Noroeste Rio-grandense,0,0,0,0,0,27000,588,180,0,0,24000,86160,0,60,0,4500,10080,132,2800
4316477,Salvador das Missões,Noroeste Rio-grandense,0,0,10,130,0,600,17,120,30,0,7200,12276,0,96,20,1650,17501,124,2290
4316501,Salvador do Sul,Metropolitana de Porto Alegre,0,0,21,130,0,805,67,560,15,0,4824,0,0,160,25,0,6119,38719,8100
4316600,Sananduva,Noroeste Rio-grandense,0,0,0,0,0,5600,37,400,0,0,20400,82404,0,0,140,3024,25861,1204,5756
4316709,Santa Bárbara do Sul,Noroeste Rio-grandense,0,0,0,21,0,1120,788,224,0,0,40320,270600,0,144,15,12600,8500,200,2400
4316733,Santa Cecília do Sul,Noroeste Rio-grandense,0,0,0,0,0,50,99,60,7,0,5400,32000,0,32,50,1920,11993,50,3000
4316758,Santa Clara do Sul,Centro Oriental Rio-grandense,0,0,50,264,0,1740,131,360,0,0,8250,1925,0,240,0,135,6750,434,4400
4316808,Santa Cruz do Sul,Centro Oriental Rio-grandense,0,0,250,380,0,4500,336,600,50,15,17850,8250,0,270,130,21,12600,863,52000
4316907,Santa Maria,Centro Ocidental Rio-grandense,0,0,30,690,0,990,13,900,77,0,931,157974,0,200,1275,588,2211,145,7000
4316956,Santa Maria do Herval,Metropolitana de Porto Alegre,0,0,10,5870,0,600,210,660,90,0,5670,10,0,396,180,0,2978,2828,80000
4316972,Santa Margarida do Sul,Sudoeste Rio-grandense,0,0,0,0,0,0,0,1275,90,0,1200,93600,0,1050,0,5000,3200,8,4300
4317004,Santana da Boa Vista,Sudeste Rio-grandense,0,0,0,0,0,0,200,670,11,0,3780,81600,0,1200,0,2100,2362,220,32117
4317103,Sant'Ana do Livramento,Sudoeste Rio-grandense,0,0,0,0,0,0,42,696,0,0,9600,121500,0,0,240,0,36000,528,460000
4317202,Santa Rosa,Noroeste Rio-grandense,0,0,180,70,0,1540,239,1100,136,7,22140,67350,0,455,72,13122,30650,507,14426
4317251,Santa Tereza,Nordeste Rio-grandense,0,0,91,80,0,1680,23,570,10,0,2100,0,0,364,360,0,300,34,2520
4317301,Santa Vitória do Palmar,Sudeste Rio-grandense,0,0,0,20,0,0,0,0,0,0,180,33286,0,0,54,0,5326,11,9120
4317400,Santiago,Centro Ocidental Rio-grandense,0,0,0,0,0,6300,195,1210,20,0,18108,157464,0,220,90,7080,7953,139,92000
4317509,Santo Ângelo,Noroeste Rio-grandense,0,0,10,6,0,1200,119,400,14,12,38040,131700,0,238,60,9720,20000,260,9000
4317558,Santo Antônio do Palma,Noroeste Rio-grandense,0,0,0,26,0,0,11,0,0,0,2250,13650,0,0,110,684,12158,9000,4472
4317608,Santo Antônio da Patrulha,Metropolitana de Porto Alegre,0,0,800,0,0,14000,380,1350,0,0,7000,15000,0,60,100,0,2159,147,19320
4317707,Santo Antônio das Missões,Noroeste Rio-grandense,0,0,0,0,0,2375,0,176,0,0,35040,127440,315,72,0,10800,5899,32,15000
4317756,Santo Antônio do Planalto,Noroeste Rio-grandense,0,0,0,0,0,280,42,50,10,0,15120,56000,0,50,0,2700,5000,17,1060
4317806,Santo Augusto,Noroeste Rio-grandense,0,0,0,0,0,480,2160,240,0,0,43260,141600,0,24,70,19440,17001,181,8000
4317905,Santo Cristo,Noroeste Rio-grandense,0,0,680,250,0,7500,175,1131,189,33,21906,32724,0,588,36,2160,50278,461,12664
4317954,Santo Expedito do Sul,Noroeste Rio-grandense,0,0,0,0,0,50,0,0,0,0,1800,23790,0,0,0,450,21425,170,1000
4318002,São Borja,Sudoeste Rio-grandense,0,0,0,0,0,0,0,15,0,0,29400,180000,0,0,0,21600,2230,139,16000
4318051,São Domingos do Sul,Noroeste Rio-grandense,0,0,0,21,0,480,12,0,0,0,7020,6120,0,0,66,240,7703,1,4134
4318101,São Francisco de Assis,Sudoeste Rio-grandense,0,0,0,0,0,1000,201,580,0,0,10500,143100,0,177,0,2333,5547,280,45000
4318200,São Francisco de Paula,Nordeste Rio-grandense,0,0,0,108000,0,0,125,180,0,0,16500,7500,0,90,0,108,10100,1490,9400
4318309,São Gabriel,Sudoeste Rio-grandense,0,0,0,0,0,0,0,465,0,0,8040,267300,2000,585,0,9576,8000,244,150000
4318408,São Jerônimo,Metropolitana de Porto Alegre,0,0,0,165,0,0,138,66,0,0,2915,8100,0,102,0,125,700,270,30000
4318424,São João da Urtiga,Noroeste Rio-grandense,0,0,0,0,0,1600,31,300,10,0,12384,21096,0,80,75,3240,14709,37,10000
4318432,São João do Polêsine,Centro Ocidental Rio-grandense,0,0,264,0,0,2184,7,100,0,0,480,1320,0,50,0,0,460,40,4900
4318440,São Jorge,Nordeste Rio-grandense,0,0,0,150,0,44,15,60,0,0,17280,9792,0,0,540,45,22290,1012,9997
4318457,São José das Missões,Noroeste Rio-grandense,0,0,0,21,0,3000,124,200,8,0,7920,11880,0,64,0,1260,4012,154,3200
4318465,São José do Herval,Noroeste Rio-grandense,0,0,0,0,0,0,44,105,0,0,4125,744,0,0,0,0,6236,2160,2500
4318481,São José do Hortêncio,Metropolitana de Porto Alegre,0,0,0,8,0,6120,63,6160,400,5,672,0,0,4060,250,0,898,426,8000
4318499,São José do Inhacorá,Noroeste Rio-grandense,0,0,54,84,0,700,30,125,6,8,1764,5610,0,60,18,864,10922,91,8576
4318507,São José do Norte,Sudeste Rio-grandense,0,0,0,10,0,0,24,0,0,0,363,0,0,0,50,0,115,30,2600
4318606,São José do Ouro,Noroeste Rio-grandense,0,0,0,40,0,1050,72,120,11,0,13260,75660,0,18,60,1920,16763,350,5530
4318614,São José do Sul,Metropolitana de Porto Alegre,0,0,7,8,0,1400,15,2500,0,0,360,0,0,6480,20,0,1870,3047,5330
4318622,São José dos Ausentes,Nordeste Rio-grandense,0,0,0,67500,0,0,120,0,0,0,5000,0,0,0,0,0,5800,51,44500
4318705,São Leopoldo,Metropolitana de Porto Alegre,0,0,0,0,0,800,30,510,140,0,144,0,0,144,0,0,302,5,2080
4318804,São Lourenço do Sul,Sudeste Rio-grandense,0,0,0,2600,0,0,492,600,0,0,97200,81000,0,132,175,216,43800,337,22500
4318903,São Luiz Gonzaga,Noroeste Rio-grandense,0,0,20,0,0,2000,324,320,24,5,134400,254999,0,180,42,17600,4300,266,11000
4319000,São Marcos,Nordeste Rio-grandense,0,0,0,785,0,0,406,882,58,0,5068,0,0,255,1150,63,510,2381,3390
4319109,São Martinho,Noroeste Rio-grandense,0,0,30,108,0,500,41,60,14,8,21600,37620,0,120,20,9000,18500,128,3300
4319125,São Martinho da Serra,Centro Ocidental Rio-grandense,0,0,0,0,0,150,177,312,15,0,3900,111666,313,72,120,7500,300,45,5800
4319158,São Miguel das Missões,Noroeste Rio-grandense,0,0,0,0,0,750,915,200,16,0,66450,252000,0,175,18,26000,11300,140,6500
4319208,São Nicolau,Noroeste Rio-grandense,0,0,20,0,0,200,15,264,60,24,30434,47520,0,96,36,3024,3825,230,1844
4319307,São Paulo das Missões,Noroeste Rio-grandense,0,0,56,645,0,750,114,420,40,45,23100,15390,0,209,155,1080,32951,281,3422
4319356,São Pedro da Serra,Metropolitana de Porto Alegre,0,0,21,51,0,192,4,120,28,0,398,0,0,55,0,0,2622,1155,2980
4319364,São Pedro das Missões,Noroeste Rio-grandense,0,0,0,90,0,400,420,45,0,0,10080,18000,0,10,0,3240,2874,68,830
4319372,São Pedro do Butiá,Noroeste Rio-grandense,0,0,0,145,0,1750,16,180,30,0,12318,14400,0,135,25,2200,17020,924,2335
4319406,São Pedro do Sul,Centro Ocidental Rio-grandense,0,0,55,0,0,5000,720,1890,35,0,12778,35784,0,76,240,0,5548,410,14900
4319505,São Sebastião do Caí,Metropolitana de Porto Alegre,0,0,20,24,0,1050,12,4004,2020,24,960,0,0,8235,80,0,502,402,10198
4319604,São Sepé,Centro Ocidental Rio-grandense,0,0,0,0,0,300,96,1000,15,0,6450,199470,0,256,22,1200,2200,80,27500
4319703,São Valentim,Noroeste Rio-grandense,0,0,0,50,0,500,167,690,0,0,12600,10560,0,20,20,1195,7000,180,10000
4319711,São Valentim do Sul,Nordeste Rio-grandense,0,0,51,48,0,2000,8,600,72,0,2016,3432,0,225,350,150,5376,210,3300
4319737,São Valério do Sul,Noroeste Rio-grandense,0,0,0,0,0,200,10,40,0,0,7740,25650,0,24,0,3150,4706,22,9000
4319752,São Vendelino,Metropolitana de Porto Alegre,0,0,12,12,0,810,7,60,30,0,384,0,0,25,0,0,521,284,4210
4319802,São Vicente do Sul,Centro Ocidental Rio-grandense,0,0,0,0,0,0,0,225,0,0,1280,64512,0,43,0,0,1628,62,10000
4319901,Sapiranga,Metropolitana de Porto Alegre,0,0,0,1225,0,650,79,180,8,0,720,0,0,104,152,0,552,39,3176
4320008,Sapucaia do Sul,Metropolitana de Porto Alegre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,300
4320107,Sarandi,Noroeste Rio-grandense,0,0,0,24,0,600,45,440,20,0,15060,68925,0,135,210,6750,14940,116,4625
4320206,Seberi,Noroeste Rio-grandense,0,0,48,30,0,4950,1159,1170,43,0,38702,34185,0,300,45,4620,12140,301,7700
4320230,Sede Nova,Noroeste Rio-grandense,0,0,0,5,0,400,6,75,0,0,12240,21600,0,40,0,8400,13500,29,1530
4320263,Segredo,Centro Oriental Rio-grandense,0,0,0,360,0,400,380,170,20,0,14077,17766,0,120,40,270,2200,227,7500
4320305,Selbach,Noroeste Rio-grandense,0,0,0,40,0,160,450,40,0,0,6750,47226,0,20,0,4500,26518,101,5000
4320321,Senador Salgado Filho,Noroeste Rio-grandense,0,0,18,15,0,3850,10,320,13,3,6452,26445,0,56,0,4725,12230,93,2023
4320354,Sentinela do Sul,Metropolitana de Porto Alegre,0,0,21,0,0,2000,85,420,46,0,7500,2400,0,105,20,0,473,26,4355
4320404,Serafina Corrêa,Nordeste Rio-grandense,0,0,0,32,0,40,7,420,5,0,10647,11076,0,70,100,600,29600,3371,10800
4320453,Sério,Centro Oriental Rio-grandense,0,0,0,15,0,175,38,100,0,0,765,22,0,70,0,0,4212,48,5100
4320503,Sertão,Noroeste Rio-grandense,0,0,0,30,0,0,36,196,16,0,25298,139500,0,30,130,5250,28994,499,8190
4320552,Sertão Santana,Metropolitana de Porto Alegre,0,0,16,20,0,2500,72,210,23,0,6000,302,0,108,50,0,412,58,7699
4320578,Sete de Setembro,Noroeste Rio-grandense,0,0,10,8,0,600,256,153,9,0,4920,21401,0,40,25,1980,6800,70,7000
4320602,Severiano de Almeida,Noroeste Rio-grandense,0,0,0,135,0,2000,132,5600,0,0,10500,9600,0,450,15,1080,13305,250,15000
4320651,Silveira Martins,Centro Ocidental Rio-grandense,0,0,30,1900,0,750,92,45,14,0,2400,11700,0,96,150,0,432,32,300
4320677,Sinimbu,Centro Oriental Rio-grandense,0,0,70,500,0,1620,312,480,0,0,16000,2250,0,210,48,6,3407,423,14500
4320701,Sobradinho,Centro Oriental Rio-grandense,0,0,0,60,0,150,159,160,30,0,6480,8970,0,70,100,15,2500,166,3500
4320800,Soledade,Noroeste Rio-grandense,0,0,0,35,0,0,208,35,0,0,3000,180000,0,0,189,2700,13545,92,9954
4320859,Tabaí,Centro Oriental Rio-grandense,0,0,0,0,0,0,9,30,0,0,180,0,0,18,0,0,900,624,26000
4320909,Tapejara,Noroeste Rio-grandense,0,0,0,7,0,330,36,150,12,0,9600,58500,0,70,120,2160,12500,884,11000
4321006,Tapera,Noroeste Rio-grandense,0,0,0,15,0,90,220,40,0,0,11040,53856,0,40,30,2700,8730,74,5700
4321105,Tapes,Metropolitana de Porto Alegre,0,0,0,10,0,0,3,25,0,0,546,28350,0,17,20,0,475,14,5276
4321204,Taquara,Metropolitana de Porto Alegre,0,0,595,250,0,6600,108,1584,52,0,400,52,0,305,350,0,6238,150,20618
4321303,Taquari,Centro Oriental Rio-grandense,0,0,0,0,0,94,13,150,0,0,5763,560,0,42,15,0,2359,1005,100000
4321329,Taquaruçu do Sul,Noroeste Rio-grandense,0,0,20,10,0,750,118,252,15,0,8963,7224,0,96,30,703,9220,101,3500
4321352,Tavares,Metropolitana de Porto Alegre,0,0,0,15,0,0,54,0,0,0,600,386,0,0,0,0,1,21,800
4321402,Tenente Portela,Noroeste Rio-grandense,0,0,40,24,0,2800,90,120,14,6,21840,42900,0,200,25,10500,16900,162,6100
4321436,Terra de Areia,Metropolitana de Porto Alegre,0,0,8350,0,0,800,5,300,0,0,239,0,0,240,480,0,447,12,1182
4321451,Teutônia,Centro Oriental Rio-grandense,0,0,20,60,0,1050,30,840,48,0,19500,1500,0,210,35,162,31800,3983,45000
4321469,Tio Hugo,Noroeste Rio-grandense,0,0,0,0,0,150,30,200,10,0,450,30576,0,75,24,1680,7581,544,1000
4321477,Tiradentes do Sul,Noroeste Rio-grandense,0,0,28,150,0,4200,84,200,15,0,14400,14040,0,250,40,2760,32000,158,6700
4321493,Toropi,Centro Ocidental Rio-grandense,0,0,18,0,0,585,168,228,45,0,7560,3938,0,90,0,0,8000,110,4600
4321501,Torres,Metropolitana de Porto Alegre,0,0,4600,0,0,232,63,39,0,0,387,0,0,20,560,0,183,9,3450
4321600,Tramandaí,Metropolitana de Porto Alegre,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,72,6,2500
4321626,Travesseiro,Centro Oriental Rio-grandense,0,0,0,0,0,1600,7,252,0,0,1710,363,0,130,20,13,8000,1118,6000
4321634,Três Arroios,Noroeste Rio-grandense,0,0,0,250,0,2250,123,2200,0,0,13350,10530,0,192,45,1134,6033,20,2800
4321667,Três Cachoeiras,Metropolitana de Porto Alegre,0,0,39200,0,0,600,45,72,0,0,215,0,0,20,1750,0,250,12,2160
4321709,Três Coroas,Metropolitana de Porto Alegre,0,0,16,225,0,550,43,600,32,0,1200,2,0,110,50,0,753,96,7254
4321808,Três de Maio,Noroeste Rio-grandense,0,0,105,110,0,7800,70,610,36,56,29165,85872,0,420,108,13440,28288,642,22300
4321832,Três Forquilhas,Metropolitana de Porto Alegre,0,0,6320,0,0,1500,68,204,15,0,288,0,0,100,490,0,331,18,1800
4321857,Três Palmeiras,Noroeste Rio-grandense,0,0,0,0,0,825,265,800,18,0,16800,30600,0,75,36,1950,13395,75,3550
4321907,Três Passos,Noroeste Rio-grandense,0,0,10,75,0,3250,66,350,10,10,23400,25920,0,300,90,3600,28725,235,14000
4321956,Trindade do Sul,Noroeste Rio-grandense,0,0,0,50,0,4000,294,600,0,0,15300,46800,0,80,30,1800,7195,30,12000
4322004,Triunfo,Metropolitana de Porto Alegre,0,0,24,0,0,0,18,1520,0,0,5040,1890,0,1520,100,0,2000,1703,16000
