uf,nome_uf,nome_meso,micro,nome_micro,mun,cod_mun_c,nome_mun,dist,distrito,nome_distrito
25,Paraíba,Agreste Paraibano,019,Umbuzeiro,17001,2517001,umbuzeiro,10,251700110,mata virgem
35,São Paulo,Araraquara,024,Araraquara,29302,3529302,matão,05,352930205,matão
15,Pará,Nordeste Paraense,009,Salgado,04406,1504406,marapanim,15,150440615,matapiquara
25,Paraíba,Mata Paraibana,020,Litoral Norte,09305,2509305,mataraca,05,250930505,mataraca
43,Rio Grande do Sul,Sudeste Rio-grandense,033,Pelotas,14209,4314209,pedro osório,20,431420920,matarazzo
29,Bahia,Metropolitana de Salvador,021,Salvador,29206,2929206,são francisco do conde,10,292920610,mataripe
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,019,Patrocínio,19302,3119302,coromandel,14,311930214,mateiro
17,Tocantins,Oriental do Tocantins,007,Jalapão,12702,1712702,mateiros,05,171270205,mateiros
41,Paraná,Oeste Paranaense,024,Foz do Iguaçu,15606,4115606,matelândia,05,411560605,matelândia
31,Minas Gerais,Vale do Rio Doce,035,Guanhães,40605,3140605,materlândia,05,314060505,materlândia
31,Minas Gerais,Metropolitana de Belo Horizonte,030,Belo Horizonte,40704,3140704,mateus leme,05,314070405,mateus leme
31,Minas Gerais,Vale do Rio Doce,037,Governador Valadares,71501,3171501,mathias lobato,05,317150105,mathias lobato
23,Ceará,Norte Cearense,011,Médio Curu,10704,2310704,pentecoste,10,231070410,matias
31,Minas Gerais,Zona da Mata,065,Juiz de Fora,40803,3140803,matias barbosa,05,314080305,matias barbosa
31,Minas Gerais,Norte de Minas,003,Januária,40852,3140852,matias cardoso,05,314085205,matias cardoso
22,Piauí,Norte Piauiense,001,Baixo Parnaíba Piauiense,06100,2206100,matias olímpio,05,220610005,matias olímpio
32,Espírito Santo,Central Espírito-santense,010,Guarapari,00300,3200300,alfredo chaves,20,320030020,matilde
29,Bahia,Centro Sul Baiano,026,Guanambi,21054,2921054,matina,05,292105405,matina
21,Maranhão,Norte Maranhense,005,Baixada Maranhense,06508,2106508,matinha,05,210650805,matinha
29,Bahia,Centro Norte Baiano,012,Feira de Santana,10800,2910800,feira de santana,38,291080038,matinha
25,Paraíba,Agreste Paraibano,015,Brejo Paraibano,09339,2509339,matinhas,05,250933905,matinhas
41,Paraná,Metropolitana de Curitiba,038,Paranaguá,15705,4115705,matinhos,05,411570505,matinhos
31,Minas Gerais,Zona da Mata,061,Manhuaçu,40902,3140902,matipó,05,314090205,matipó
43,Rio Grande do Sul,Noroeste Rio-grandense,010,Passo Fundo,12138,4312138,mato castelhano,05,431213805,mato castelhano
43,Rio Grande do Sul,Noroeste Rio-grandense,007,Santo Ângelo,09001,4309001,giruá,20,430900120,mato grande
43,Rio Grande do Sul,Noroeste Rio-grandense,007,Santo Ângelo,19158,4319158,são miguel das missões,20,431915820,mato grande
25,Paraíba,Sertão Paraibano,001,Catolé do Rocha,09370,2509370,mato grosso,05,250937005,mato grosso
43,Rio Grande do Sul,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,12153,4312153,mato leitão,05,431215305,mato leitão
43,Rio Grande do Sul,Nordeste Rio-grandense,016,Caxias do Sul,08201,4308201,flores da cunha,08,430820108,mato perso
43,Rio Grande do Sul,Noroeste Rio-grandense,006,Cerro Largo,12179,4312179,mato queimado,05,431217905,mato queimado
41,Paraná,Centro-Sul Paranaense,028,Pitanga,15739,4115739,mato rico,05,411573905,mato rico
52,Goiás,Leste Goiano,012,Entorno de Brasília,00175,5200175,água fria de goiás,10,520017510,mato seco
31,Minas Gerais,Norte de Minas,004,Janaúba,41009,3141009,mato verde,05,314100905,mato verde
21,Maranhão,Leste Maranhense,017,Caxias,06607,2106607,matões,05,210660705,matões
21,Maranhão,Norte Maranhense,006,Itapecuru Mirim,06631,2106631,matões do norte,05,210663105,matões do norte
42,Santa Catarina,Oeste Catarinense,004,Joaçaba,10704,4210704,matos costa,05,421070405,matos costa
31,Minas Gerais,Metropolitana de Belo Horizonte,027,Sete Lagoas,41108,3141108,matozinhos,05,314110805,matozinhos
52,Goiás,Noroeste Goiano,002,Rio Vermelho,12956,5212956,matrinchã,05,521295605,matrinchã
23,Ceará,Noroeste Cearense,006,Ipu,05902,2305902,ipueiras,30,230590230,matriz
27,Alagoas,Leste Alagoano,009,Mata Alagoana,05101,2705101,matriz de camaragibe,05,270510105,matriz de camaragibe
51,Mato Grosso,Norte Mato-grossense,003,Colíder,05606,5105606,matupá,05,510560605,matupá
25,Paraíba,Sertão Paraibano,007,Serra do Teixeira,09396,2509396,maturéia,05,250939605,maturéia
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,020,Patos de Minas,41207,3141207,matutina,05,314120705,matutina
35,São Paulo,Metropolitana de São Paulo,061,São Paulo,29401,3529401,mauá,05,352940105,mauá
43,Rio Grande do Sul,Sudeste Rio-grandense,034,Jaguarão,01305,4301305,arroio grande,10,430130510,mauá
43,Rio Grande do Sul,Noroeste Rio-grandense,008,Ijuí,10207,4310207,ijuí,30,431020730,mauá
41,Paraná,Norte Central Paranaense,010,Apucarana,15754,4115754,mauá da serra,05,411575405,mauá da serra
13,Amazonas,Centro Amazonense,010,Parintins,02900,1302900,maués,05,130290005,maués
52,Goiás,Sul Goiano,013,Sudoeste de Goiás,13004,5213004,maurilândia,05,521300405,maurilândia
17,Tocantins,Ocidental do Tocantins,001,Bico do Papagaio,12801,1712801,maurilândia do tocantins,05,171280105,maurilândia do tocantins
23,Ceará,Sul Cearense,031,Barro,08104,2308104,mauriti,05,230810405,mauriti
24,Rio Grande do Norte,Leste Potiguar,016,Litoral Nordeste,07500,2407500,maxaranguape,05,240750005,maxaranguape
43,Rio Grande do Sul,Noroeste Rio-grandense,005,Sananduva,12203,4312203,maximiliano de almeida,05,431220305,maximiliano de almeida
16,Amapá,Sul do Amapá,004,Mazagão,00402,1600402,mazagão,05,160040205,mazagão
16,Amapá,Sul do Amapá,004,Mazagão,00402,1600402,mazagão,15,160040215,mazagão velho
31,Minas Gerais,Oeste de Minas,042,Piuí,41306,3141306,medeiros,05,314130605,medeiros
29,Bahia,Sul Baiano,032,Porto Seguro,21104,2921104,medeiros neto,05,292110405,medeiros neto
41,Paraná,Oeste Paranaense,024,Foz do Iguaçu,15804,4115804,medianeira,05,411580405,medianeira
43,Rio Grande do Sul,Noroeste Rio-grandense,008,Ijuí,00208,4300208,ajuricaba,15,430020815,medianeira
15,Pará,Sudoeste Paraense,015,Altamira,04455,1504455,medicilândia,05,150445505,medicilândia
31,Minas Gerais,Jequitinhonha,013,Pedra Azul,41405,3141405,medina,05,314140505,medina
23,Ceará,Centro-Sul Cearense,027,Várzea Alegre,07403,2307403,jucás,20,230740320,mel
42,Santa Catarina,Sul Catarinense,020,Araranguá,10803,4210803,meleiro,05,421080305,meleiro
15,Pará,Marajó,004,Portel,04505,1504505,melgaço,05,150450505,melgaço
32,Espírito Santo,Central Espírito-santense,007,Afonso Cláudio,01902,3201902,domingos martins,30,320190230,melgaço
25,Paraíba,Agreste Paraibano,012,Curimataú Ocidental,05105,2505105,cuité,10,250510510,melo
31,Minas Gerais,Metropolitana de Belo Horizonte,030,Belo Horizonte,24104,3124104,esmeraldas,15,312410415,melo viana
31,Minas Gerais,Jequitinhonha,010,Diamantina,21605,3121605,diamantina,35,312160535,mendanha
33,Rio de Janeiro,Metropolitana do Rio de Janeiro,014,Vassouras,02809,3302809,mendes,05,330280905,mendes
31,Minas Gerais,Vale do Rio Doce,038,Mantena,41504,3141504,mendes pimentel,05,314150405,mendes pimentel
31,Minas Gerais,Jequitinhonha,011,Capelinha,71071,3171071,veredinha,15,317107115,mendonça
35,São Paulo,São José do Rio Preto,004,São José do Rio Preto,29500,3529500,mendonça,05,352950005,mendonça
29,Bahia,Metropolitana de Salvador,021,Salvador,06501,2906501,candeias,25,290650125,menino jesus
32,Espírito Santo,Sul Espírito-santense,011,Alegre,03700,3203700,muniz freire,15,320370015,menino jesus
31,Minas Gerais,Jequitinhonha,011,Capelinha,13503,3113503,carbonita,25,311350325,mercadinho
41,Paraná,Oeste Paranaense,022,Toledo,15853,4115853,mercedes,05,411585305,mercedes
31,Minas Gerais,Zona da Mata,064,Ubá,41603,3141603,mercês,05,314160305,mercês
31,Minas Gerais,Campo das Vertentes,058,São João Del Rei,65008,3165008,são tiago,10,316500810,mercês de água limpa
35,São Paulo,São José do Rio Preto,002,Fernandópolis,29609,3529609,meridiano,05,352960905,meridiano
23,Ceará,Noroeste Cearense,004,Meruoca,08203,2308203,meruoca,05,230820305,meruoca
35,São Paulo,São José do Rio Preto,001,Jales,29658,3529658,mesópolis,05,352965805,mesópolis
31,Minas Gerais,Vale do Rio Doce,039,Ipatinga,41702,3141702,mesquita,05,314170205,mesquita
33,Rio de Janeiro,Metropolitana do Rio de Janeiro,018,Rio de Janeiro,02858,3302858,mesquita,05,330285805,mesquita
23,Ceará,Metropolitana de Fortaleza,016,Fortaleza,04400,2304400,fortaleza,65,230440065,messejana
52,Goiás,Centro Goiano,008,Iporá,13400,5213400,moiporá,10,521340010,messianópolis
27,Alagoas,Leste Alagoano,009,Mata Alagoana,05200,2705200,messias,05,270520005,messias
24,Rio Grande do Norte,Oeste Potiguar,003,Médio Oeste,07609,2407609,messias targino,05,240760905,messias targino
31,Minas Gerais,Metropolitana de Belo Horizonte,030,Belo Horizonte,56700,3156700,sabará,15,315670015,mestre caetano
11,Rondônia,Leste Rondoniense,006,Cacoal,00502,1100502,novo horizonte do oeste,10,110050210,migrantinópolis
22,Piauí,Norte Piauiense,001,Baixo Parnaíba Piauiense,06209,2206209,miguel alves,05,220620905,miguel alves
31,Minas Gerais,Metropolitana de Belo Horizonte,033,Ouro Preto,46107,3146107,ouro preto,35,314610735,miguel burnier
29,Bahia,Centro Norte Baiano,010,Jacobina,21203,2921203,miguel calmon,05,292120305,miguel calmon
22,Piauí,Centro-Norte Piauiense,003,Teresina,06308,2206308,miguel leão,05,220630805,miguel leão
33,Rio de Janeiro,Metropolitana do Rio de Janeiro,014,Vassouras,02908,3302908,miguel pereira,05,330290805,miguel pereira
23,Ceará,Sul Cearense,030,Caririaçu,03204,2303204,caririaçu,15,230320415,miguel xavier
35,São Paulo,Ribeirão Preto,010,São Joaquim da Barra,29708,3529708,miguelópolis,05,352970805,miguelópolis
31,Minas Gerais,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,43203,3143203,monte santo de minas,10,314320310,milagre
23,Ceará,Sul Cearense,033,Brejo Santo,08302,2308302,milagres,05,230830205,milagres
29,Bahia,Centro Sul Baiano,024,Jequié,21302,2921302,milagres,05,292130205,milagres
21,Maranhão,Leste Maranhense,014,Chapadinha,06672,2106672,milagres do maranhão,05,210667205,milagres do maranhão
23,Ceará,Sertões Cearenses,021,Sertão de Senador Pompeu,08351,2308351,milhã,05,230835105,milhã
31,Minas Gerais,Metropolitana de Belo Horizonte,028,Conceição do Mato Dentro,67103,3167103,serro,15,316710315,milho verde
23,Ceará,Norte Cearense,013,Baturité,01208,2301208,aracoiaba,21,230120821,milton belo
22,Piauí,Centro-Norte Piauiense,004,Campo Maior,06357,2206357,milton brandão,05,220635705,milton brandão
25,Paraíba,Sertão Paraibano,003,Sousa,10907,2510907,paulista,10,251090710,mimoso
26,Pernambuco,Agreste Pernambucano,008,Vale do Ipojuca,10905,2610905,pesqueira,15,261090515,mimoso
51,Mato Grosso,Centro-Sul Mato-grossense,017,Cuiabá,07800,5107800,santo antônio do leverger,15,510780015,mimoso
52,Goiás,Leste Goiano,012,Entorno de Brasília,13053,5213053,mimoso de goiás,05,521305305,mimoso de goiás
32,Espírito Santo,Sul Espírito-santense,012,Cachoeiro de Itapemirim,03403,3203403,mimoso do sul,05,320340305,mimoso do sul
52,Goiás,Norte Goiano,004,Porangatu,13087,5213087,minaçu,05,521308705,minaçu
27,Alagoas,Agreste Alagoano,005,Palmeira dos Índios,05309,2705309,minador do negrão,05,270530905,minador do negrão
29,Bahia,Centro Norte Baiano,009,Irecê,03003,2903003,barra do mendes,10,290300310,minas do espírito santo
43,Rio Grande do Sul,Metropolitana de Porto Alegre,025,São Jerônimo,12252,4312252,minas do leão,05,431225205,minas do leão
29,Bahia,Vale São-Franciscano da Bahia,004,Juazeiro,30204,2930204,sento sé,30,293020430,minas do mimoso
31,Minas Gerais,Jequitinhonha,011,Capelinha,41801,3141801,minas novas,05,314180105,minas novas
31,Minas Gerais,Sul/Sudoeste de Minas,055,Andrelândia,41900,3141900,minduri,05,314190005,minduri
23,Ceará,Sertões Cearenses,021,Sertão de Senador Pompeu,10506,2310506,pedra branca,10,231050610,mineirolândia
52,Goiás,Sul Goiano,013,Sudoeste de Goiás,13103,5213103,mineiros,05,521310305,mineiros
35,São Paulo,Bauru,021,Jaú,29807,3529807,mineiros do tietê,05,352980705,mineiros do tietê
43,Rio Grande do Sul,Sudeste Rio-grandense,034,Jaguarão,07104,4307104,herval,35,430710435,mingote
11,Rondônia,Leste Rondoniense,006,Cacoal,01203,1101203,ministro andreazza,05,110120305,ministro andreazza
43,Rio Grande do Sul,Sudoeste Rio-grandense,031,Campanha Meridional,00034,4300034,aceguá,25,430003425,minuano
35,São Paulo,São José do Rio Preto,002,Fernandópolis,30003,3530003,mira estrela,05,353000305,mira estrela
31,Minas Gerais,Norte de Minas,007,Montes Claros,42007,3142007,mirabela,05,314200705,mirabela
35,São Paulo,Litoral Sul Paulista,055,Registro,29906,3529906,miracatu,05,352990605,miracatu
33,Rio de Janeiro,Noroeste Fluminense,002,Santo Antônio de Pádua,03005,3303005,miracema,05,330300505,miracema
17,Tocantins,Ocidental do Tocantins,003,Miracema do Tocantins,13205,1713205,miracema do tocantins,05,171320505,miracema do tocantins
26,Pernambuco,Agreste Pernambucano,011,Garanhuns,06002,2606002,garanhuns,20,260600220,miracica
21,Maranhão,Leste Maranhense,018,Chapadas do Alto Itapecuru,06706,2106706,mirador,05,210670605,mirador
41,Paraná,Noroeste Paranaense,001,Paranavaí,15903,4115903,mirador,05,411590305,mirador
42,Santa Catarina,Vale do Itajaí,011,Rio do Sul,14003,4214003,presidente getúlio,10,421400310,mirador
31,Minas Gerais,Zona da Mata,063,Muriaé,42106,3142106,miradouro,05,314210605,miradouro
31,Minas Gerais,Zona da Mata,064,Ubá,69901,3169901,ubá,12,316990112,miragaia
23,Ceará,Sul Cearense,030,Caririaçu,03204,2303204,caririaçu,20,230320420,miragem
43,Rio Grande do Sul,Noroeste Rio-grandense,002,Três Passos,12302,4312302,miraguaí,05,431230205,miraguaí
51,Mato Grosso,Norte Mato-grossense,003,Colíder,08055,5108055,terra nova do norte,15,510805515,miraguaí do norte
43,Rio Grande do Sul,Metropolitana de Porto Alegre,027,Osório,17608,4317608,santo antônio da patrulha,20,431760820,miraguaia
31,Minas Gerais,Zona da Mata,063,Muriaé,42205,3142205,miraí,05,314220505,miraí
23,Ceará,Noroeste Cearense,005,Sobral,08377,2308377,miraíma,05,230837705,miraíma
31,Minas Gerais,Norte de Minas,007,Montes Claros,43302,3143302,montes claros,15,314330215,miralta
35,São Paulo,São José do Rio Preto,007,Nhandeara,32504,3532504,neves paulista,15,353250415,miraluz
23,Ceará,Metropolitana de Fortaleza,016,Fortaleza,03709,2303709,caucaia,20,230370920,mirambé
23,Ceará,Sertões Cearenses,020,Sertão de Inhamuns,10308,2310308,parambu,14,231030814,miranda
28,Sergipe,Leste Sergipano,008,Cotinguiba,01306,2801306,capela,15,280130615,miranda
50,Mato Grosso do Sul,Pantanais Sul Mato-grossense,002,Aquidauana,05608,5005608,miranda,05,500560805,miranda
21,Maranhão,Norte Maranhense,006,Itapecuru Mirim,06755,2106755,miranda do norte,05,210675505,miranda do norte
26,Pernambuco,Sertão Pernambucano,002,Salgueiro,09303,2609303,mirandiba,05,260930305,mirandiba
17,Tocantins,Ocidental do Tocantins,003,Miracema do Tocantins,09302,1709302,guaraí,10,170930210,mirandópolis
35,São Paulo,Araçatuba,016,Andradina,30102,3530102,mirandópolis,05,353010205,mirandópolis
29,Bahia,Metropolitana de Salvador,019,Catu,25204,2925204,pojuca,10,292520410,miranga
29,Bahia,Centro Norte Baiano,010,Jacobina,21401,2921401,mirangaba,05,292140105,mirangaba
17,Tocantins,Ocidental do Tocantins,003,Miracema do Tocantins,13304,1713304,miranorte,05,171330405,miranorte
31,Minas Gerais,Sul/Sudoeste de Minas,055,Andrelândia,07208,3107208,bocaina de minas,10,310720810,mirantão
29,Bahia,Centro Sul Baiano,028,Vitória da Conquista,21450,2921450,mirante,05,292145005,mirante
11,Rondônia,Leste Rondoniense,004,Ji-Paraná,01302,1101302,mirante da serra,05,110130205,mirante da serra
35,São Paulo,Presidente Prudente,036,Presidente Prudente,30201,3530201,mirante do paranapanema,05,353020105,mirante do paranapanema
41,Paraná,Noroeste Paranaense,002,Umuarama,00707,4100707,alto piquiri,15,410070715,mirante do piquiri
31,Minas Gerais,Triângulo Mineiro/Alto Paranaíba,018,Uberlândia,70206,3170206,uberlândia,20,317020620,miraporanga
41,Paraná,Norte Central Paranaense,007,Porecatu,16000,4116000,miraselva,05,411600005,miraselva
15,Pará,Nordeste Paraense,010,Bragantina,02202,1502202,capanema,10,150220210,mirasselvas
35,São Paulo,São José do Rio Preto,004,São José do Rio Preto,30300,3530300,mirassol,05,353030005,mirassol
51,Mato Grosso,Sudoeste Mato-grossense,014,Jauru,05622,5105622,mirassol d'oeste,05,510562205,mirassol d'oeste
35,São Paulo,São José do Rio Preto,004,São José do Rio Preto,30409,3530409,mirassolândia,05,353040905,mirassolândia
31,Minas Gerais,Norte de Minas,003,Januária,42254,3142254,miravânia,05,314225405,miravânia
42,Santa Catarina,Sul Catarinense,018,Tubarão,07304,4207304,imbituba,10,420730410,mirim
43,Rio Grande do Sul,Sudeste Rio-grandense,035,Litoral Lagunar,17301,4317301,santa vitória do palmar,20,431730120,mirim
43,Rio Grande do Sul,Noroeste Rio-grandense,004,Erechim,20602,4320602,severiano de almeida,10,432060210,mirim
42,Santa Catarina,Vale do Itajaí,011,Rio do Sul,10852,4210852,mirim doce,05,421085205,mirim doce
21,Maranhão,Norte Maranhense,001,Litoral Ocidental Maranhense,06805,2106805,mirinzal,05,210680505,mirinzal
29,Bahia,Centro Norte Baiano,009,Irecê,12400,2912400,ibipeba,20,291240020,mirorós
41,Paraná,Oeste Paranaense,024,Foz do Iguaçu,16059,4116059,missal,05,411605905,missal
29,Bahia,Extremo Oeste Baiano,002,Cotegipe,01403,2901403,angical,15,290140315,missão de aricobé
23,Ceará,Sul Cearense,032,Cariri,08401,2308401,missão velha,20,230840120,missão nova
23,Ceará,Sul Cearense,032,Cariri,08401,2308401,missão velha,05,230840105,missão velha
23,Ceará,Noroeste Cearense,005,Sobral,06108,2306108,irauçuba,20,230610820,missi
31,Minas Gerais,Zona da Mata,062,Viçosa,02100,3102100,alto rio doce,15,310210015,missionário
32,Espírito Santo,Noroeste Espírito-santense,003,Colatina,02256,3202256,governador lindenberg,10,320225610,moacyr ávidos
15,Pará,Nordeste Paraense,011,Cametá,04604,1504604,mocajuba,05,150460405,mocajuba
31,Minas Gerais,Metropolitana de Belo Horizonte,027,Sete Lagoas,41108,3141108,matozinhos,10,314110810,mocambeiro
31,Minas Gerais,Norte de Minas,004,Janaúba,52204,3152204,porteirinha,12,315220412,mocambinho
13,Amazonas,Centro Amazonense,010,Parintins,03403,1303403,parintins,10,130340310,mocambo
23,Ceará,Noroeste Cearense,001,Litoral de Camocim e Acaraú,07809,2307809,marco,15,230780915,mocambo
29,Bahia,Centro Sul Baiano,022,Boquira,13002,2913002,ibitiara,08,291300208,mocambo
31,Minas Gerais,Sul/Sudoeste de Minas,048,São Sebastião do Paraíso,44102,3144102,muzambinho,10,314410210,moçambo
35,São Paulo,Campinas,030,São João da Boa Vista,30508,3530508,mococa,05,353050805,mococa
42,Santa Catarina,Oeste Catarinense,002,Chapecó,10902,4210902,modelo,05,421090205,modelo
31,Minas Gerais,Metropolitana de Belo Horizonte,032,Itaguara,42304,3142304,moeda,05,314230405,moeda
