ibge7,meso,nome_meso,micro,nome_micro,mun,tx_mort_acid_15_29,tx_mort_hom_15_29,tx_mort_mama,tx_mort_inf,existe_conselho_saude,tx_analf_25m,prop_fund_25m,perc_med_25m,tx_med_adeq,tx_med_lab,existe_conselho_educ,tx_crimes_pat,tx_crimes_pes,tx_hom,existe_uni_infra,perc_energia,perc_banagua,perc_esgoto,perc_lixo,pop_total,pop_masc,pop_fem,raz_dep,tx_urb,tx_fec,esp_vida,rdpc,renocup,perc_rdpc_140,fam_pbf,tx_emp_form,rend_pc_form,pib_pc,perc_agro,perc_serv,tx_ativ_18m
3162500,3111,Campo das Vertentes,31058,São João Del Rei,São João Del Rei,24.61,19.22,11.38,14.86,Sim,4.7,52.7,37.33,53.7,100.0,Sim,65.1,22.4,7.1,Não,99.78,98.19,83.29,98.85,84404,40549,43920,39.53,94.54,1.42,77.0,764.74,1109.14,7.22,4320,31.4,284.25,11619.73,6.2,49.62,60.65
3162559,3112,Zona da Mata,31061,Manhuaçu,São João do Manhuaçu,0.0,35.93,0.0,7.3,Sim,18.4,26.7,17.57,31.0,100.0,Sim,9.7,48.8,19.5,Não,99.87,99.33,41.24,97.77,10245,5214,5031,49.58,46.91,1.98,75.0,484.15,731.97,24.73,1026,7.8,39.34,9846.19,64.05,20.54,69.42
3162575,3108,Vale do Rio Doce,31038,Mantena,São João do Manteninha,0.0,0.0,0.0,12.82,Sim,25.9,24.7,12.94,69.4,100.0,Sim,19.2,19.2,19.2,Não,99.66,98.28,85.29,97.15,5183,2555,2633,50.54,55.99,2.27,73.0,385.78,684.11,16.36,545,23.5,118.41,6341.11,20.49,27.65,53.51
3162609,3108,Vale do Rio Doce,31040,Caratinga,São João do Oriente,0.0,0.0,0.0,0.0,Não,20.9,24.0,14.49,51.3,100.0,Sim,25.4,50.8,0.0,Não,99.9,99.27,72.99,97.01,7874,3907,3967,50.72,80.33,1.5,73.0,404.69,710.75,17.27,775,12.2,59.44,6809.71,24.21,31.05,54.58
3162658,3102,Norte de Minas,31007,Montes Claros,São João do Pacuí,0.0,0.0,0.0,0.0,Sim,28.5,24.1,13.79,35.0,100.0,Sim,0.0,0.0,0.0,Não,98.95,58.16,0.07,68.27,4066,2092,1968,56.39,47.32,2.51,73.0,346.53,318.61,42.34,514,11.3,36.5,5721.01,61.45,24.84,65.29
3162708,3102,Norte de Minas,31005,Salinas,São João do Paraíso,14.87,0.0,0.0,10.31,Não,37.6,21.9,15.75,37.0,87.9,Sim,17.9,17.9,4.4,Não,98.75,72.54,15.13,99.58,22334,11163,11156,49.92,45.86,1.85,73.0,300.81,413.8,28.08,2586,16.5,55.22,5361.5,43.74,25.02,72.79
3162807,3108,Vale do Rio Doce,31035,Guanhães,São João Evangelista,50.14,23.42,0.0,11.43,Sim,21.2,26.8,18.87,61.5,100.0,Sim,19.2,51.4,0.0,Não,98.79,85.63,57.55,94.5,15538,7609,7934,56.87,64.99,2.12,73.0,378.41,707.22,28.51,1646,11.4,55.67,5903.69,30.31,41.5,56.76
3162906,3112,Zona da Mata,31065,Juiz de Fora,São João Nepomuceno,33.27,0.0,0.0,22.51,Sim,6.4,40.7,26.76,39.3,86.9,Sim,31.9,15.9,0.0,Não,99.96,99.96,86.73,99.83,25062,12181,12876,44.81,95.12,1.61,76.0,608.32,857.31,7.3,1495,33.4,167.02,8302.61,7.23,32.29,67.29
3162922,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,São Joaquim de Bicas,0.0,61.83,8.48,23.81,Não,10.9,38.0,22.32,25.7,100.0,Sim,231.0,125.3,62.6,Não,99.4,91.44,44.28,94.37,25619,13741,11796,42.82,72.83,1.96,76.0,498.26,825.26,10.02,1857,33.3,293.88,14234.64,10.69,37.27,60.94
3162948,3110,Sul/Sudoeste de Minas,31047,Passos,São José da Barra,0.0,0.0,0.0,0.0,Sim,8.2,40.6,27.79,50.3,100.0,Sim,29.5,14.7,14.7,Não,100.0,99.3,69.54,99.85,6778,3509,3269,41.81,72.2,2.13,78.0,714.22,1195.19,6.67,273,28.3,572.03,51267.87,25.63,33.99,63.72
3162955,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,São José da Lapa,38.28,57.22,0.0,3.73,Sim,6.8,48.1,30.94,57.9,100.0,Sim,141.4,75.7,35.3,Não,99.91,98.02,66.47,100.0,19801,9826,9973,43.99,57.58,1.7,76.0,540.26,919.33,9.47,947,25.9,245.91,16034.86,3.91,45.13,68.91
3163003,3108,Vale do Rio Doce,31037,Governador Valadares,São José da Safira,0.0,0.0,0.0,15.15,Sim,30.4,22.3,10.91,21.5,100.0,Sim,0.0,73.6,49.0,Não,98.74,80.21,65.84,88.37,4075,2027,2048,56.47,72.27,3.13,71.0,334.87,553.69,24.85,496,11.1,68.27,5251.28,25.25,26.62,63.25
3163102,3107,Metropolitana de Belo Horizonte,31029,Pará de Minas,São José da Varginha,96.15,0.0,0.0,44.44,Sim,9.0,34.3,18.58,31.8,100.0,Sim,47.6,47.6,23.8,Não,99.53,97.7,21.37,99.25,4201,2133,2065,48.36,56.5,2.02,76.0,555.77,909.1,10.64,218,30.4,161.14,15059.38,44.88,29.68,69.16
3163201,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,São José do Alegre,330.76,0.0,0.0,0.0,Sim,11.7,32.9,22.27,62.5,100.0,Sim,25.0,0.0,0.0,Não,99.92,100.0,71.14,100.0,3996,1976,2020,49.16,72.6,2.1,75.0,537.13,682.76,10.85,207,10.9,67.03,6868.37,30.79,28.54,67.45
3163300,3108,Vale do Rio Doce,31037,Governador Valadares,São José do Divino,0.0,0.0,51.44,0.0,Sim,26.9,33.3,20.35,48.9,0.0,Sim,0.0,26.0,26.0,Não,99.28,91.93,61.47,93.85,3837,1890,1944,54.33,71.07,2.35,72.0,396.81,620.93,28.37,456,5.6,34.87,7124.87,44.64,33.71,60.62
3163409,3107,Metropolitana de Belo Horizonte,31031,Itabira,São José do Goiabal,0.0,0.0,0.0,15.38,Não,15.3,31.3,21.3,39.0,100.0,Sim,35.4,17.7,0.0,Não,98.3,96.25,68.53,97.81,5636,2732,2904,50.35,65.45,1.98,74.0,476.92,773.56,18.46,491,11.7,64.77,6744.61,35.38,36.0,58.65
3163508,3108,Vale do Rio Doce,31036,Peçanha,São José do Jacuri,0.0,0.0,0.0,13.33,Sim,25.9,20.3,12.79,24.8,100.0,Sim,0.0,0.0,0.0,Não,97.23,80.5,34.66,96.76,6553,3331,3222,56.2,30.61,2.61,70.0,298.57,447.77,36.15,825,7.6,33.71,5920.83,52.14,28.48,59.22
3163607,3112,Zona da Mata,31061,Manhuaçu,São José do Mantimento,0.0,0.0,76.86,46.51,Sim,20.6,29.2,16.2,58.7,100.0,Sim,0.0,38.5,0.0,Não,100.0,98.57,56.74,100.0,2592,1291,1301,55.77,55.9,1.71,74.0,359.93,589.43,25.15,300,12.4,66.35,7394.54,45.12,34.95,59.4
3163706,3110,Sul/Sudoeste de Minas,31054,São Lourenço,São Lourenço,10.1,0.0,9.13,5.81,Sim,5.0,55.7,38.35,63.5,90.3,Sim,72.0,19.2,2.4,Não,99.98,99.57,96.86,99.07,41664,19758,21899,43.82,100.0,1.76,77.0,831.32,1166.57,5.89,2194,31.4,195.79,10583.25,3.67,51.04,65.32
3163805,3112,Zona da Mata,31062,Viçosa,São Miguel do Anta,0.0,0.0,0.0,38.46,Sim,21.0,23.7,17.07,40.1,100.0,Sim,0.0,0.0,0.0,Não,99.91,99.32,47.81,97.86,6750,3436,3324,46.68,55.41,1.89,75.0,370.37,547.2,20.84,754,9.6,53.91,7018.78,56.68,25.58,57.39
3163904,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,São Pedro da União,0.0,0.0,0.0,23.26,Não,15.3,27.4,17.13,41.9,100.0,Sim,39.6,0.0,0.0,Não,100.0,99.36,60.21,99.35,5040,2647,2393,43.04,55.18,1.86,75.0,549.49,714.47,9.8,466,13.5,85.59,13911.95,68.63,18.77,71.83
3164001,3112,Zona da Mata,31060,Ponte Nova,São Pedro dos Ferros,0.0,0.0,0.0,0.0,Não,19.1,30.9,21.37,43.9,100.0,Sim,35.9,23.9,23.9,Não,99.06,97.92,76.31,99.23,8353,4127,4229,52.16,81.18,2.19,72.0,406.87,706.83,15.94,668,21.9,117.94,9574.24,28.84,32.62,59.8
3164100,3108,Vale do Rio Doce,31036,Peçanha,São Pedro do Suaçuí,0.0,0.0,0.0,0.0,Não,24.3,23.0,15.32,36.4,100.0,Sim,17.9,17.9,17.9,Não,97.8,79.42,39.25,88.87,5570,2746,2824,57.44,41.33,1.99,72.0,358.75,629.53,27.86,676,8.6,44.96,6606.28,43.27,35.26,52.89
3164209,3102,Norte de Minas,31006,Pirapora,São Romão,33.22,0.0,0.0,23.95,Sim,19.5,36.0,26.1,42.3,80.5,Sim,0.0,19.4,9.7,Não,91.24,78.14,3.51,87.39,10285,5239,5037,53.96,62.95,2.51,72.0,307.02,493.4,35.65,1092,11.6,73.48,5701.35,42.63,32.44,67.62
3164308,3109,Oeste de Minas,31042,Piuí,São Roque de Minas,0.0,0.0,31.22,0.0,Sim,11.9,24.3,14.92,55.0,88.8,Sim,0.0,14.9,14.9,Não,97.31,95.9,55.6,99.79,6686,3483,3203,41.56,63.15,2.09,75.0,621.11,965.06,7.33,452,19.6,123.13,17419.57,41.39,30.71,70.24
3164407,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,São Sebastião da Bela Vista,83.26,77.34,0.0,29.85,Sim,17.9,33.0,18.87,49.8,100.0,Sim,20.2,60.6,40.4,Não,99.96,99.19,59.66,99.61,4948,2579,2369,46.48,58.39,2.31,76.0,573.43,924.33,6.35,148,32.2,162.44,12053.09,36.32,27.67,67.22
3164431,3112,Zona da Mata,31063,Muriaé,São Sebastião da Vargem Alegre,0.0,0.0,74.68,0.0,Sim,15.3,26.0,18.17,73.4,100.0,Sim,71.4,0.0,0.0,Não,100.0,99.36,46.58,97.26,2798,1459,1339,43.11,57.29,1.95,75.0,406.33,626.1,14.83,309,16.6,104.33,15020.57,49.37,32.35,65.68
3164472,3108,Vale do Rio Doce,31040,Caratinga,São Sebastião do Anta,0.0,0.0,0.0,9.43,Sim,23.3,19.2,11.57,40.1,100.0,Sim,0.0,34.8,0.0,Não,99.11,99.5,57.9,97.9,5739,2923,2816,55.47,73.36,2.27,71.0,327.54,530.27,25.46,697,10.9,58.02,6525.22,61.17,20.52,65.13
3164506,3108,Vale do Rio Doce,31036,Peçanha,São Sebastião do Maranhão,39.37,31.54,0.0,8.93,Sim,32.3,17.6,11.66,38.5,83.9,Sim,0.0,93.9,9.3,Não,94.88,65.02,24.57,76.09,10647,5371,5276,65.68,30.53,2.23,74.0,267.28,441.91,42.71,1264,9.3,51.03,4675.56,58.86,22.51,56.14
3164605,3109,Oeste de Minas,31043,Divinópolis,São Sebastião do Oeste,0.0,0.0,0.0,24.69,Sim,12.2,19.6,7.61,49.4,100.0,Sim,17.2,0.0,0.0,Não,99.92,81.1,48.13,97.3,5805,3011,2757,44.01,55.93,2.11,75.0,545.07,812.33,5.94,343,59.7,367.99,33963.59,36.36,20.12,67.41
3164704,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,São Sebastião do Paraíso,12.06,18.13,9.15,13.79,Sim,7.8,43.2,29.03,55.2,100.0,Sim,78.4,12.3,1.5,Não,99.59,99.72,91.35,99.71,65034,32147,32761,44.73,92.26,1.86,75.0,775.73,1173.64,4.09,2664,37.3,244.78,17007.36,15.48,37.8,69.11
3164803,3107,Metropolitana de Belo Horizonte,31028,Conceição do Mato Dentro,São Sebastião do Rio Preto,0.0,0.0,0.0,0.0,Sim,16.5,24.3,16.84,65.8,100.0,Sim,0.0,123.9,62.0,Não,98.79,89.98,8.67,90.79,1616,772,841,60.62,54.31,1.86,74.0,493.59,578.6,17.21,134,20.6,108.16,7051.37,32.36,48.29,63.41
3164902,3110,Sul/Sudoeste de Minas,31054,São Lourenço,São Sebastião do Rio Verde,0.0,0.0,0.0,0.0,Sim,12.1,31.7,20.21,52.3,100.0,Sim,0.0,0.0,0.0,Não,99.26,99.61,76.75,100.0,2110,1048,1062,41.75,62.61,1.33,76.0,442.98,710.65,12.18,143,26.5,134.17,8234.7,27.83,35.93,54.93
3165008,3111,Campo das Vertentes,31058,São João Del Rei,São Tiago,39.39,38.61,19.01,8.13,Não,9.9,28.8,17.99,43.3,100.0,Sim,18.9,0.0,0.0,Não,99.71,96.74,59.31,99.37,10553,5300,5261,46.75,80.21,1.96,74.0,486.69,742.42,10.99,427,19.5,104.28,7781.7,32.55,27.73,60.46
3165107,3110,Sul/Sudoeste de Minas,31048,São Sebastião do Paraíso,São Tomás de Aquino,0.0,0.0,28.29,32.26,Sim,14.6,30.5,18.61,53.2,100.0,Sim,14.1,0.0,0.0,Não,99.86,99.6,77.28,99.75,7093,3558,3535,53.56,77.85,2.43,77.0,593.38,843.39,5.94,467,25.2,148.35,14779.62,57.77,21.47,69.01
3165206,3110,Sul/Sudoeste de Minas,31050,Varginha,São Tomé das Letras,0.0,0.0,0.0,37.74,Sim,16.1,34.4,20.74,39.2,100.0,Sim,45.0,75.1,15.0,Não,98.36,98.07,64.28,100.0,6655,3539,3116,44.8,57.96,2.37,73.0,428.33,648.83,13.48,415,44.0,239.46,8559.06,23.58,25.52,77.57
3165305,3110,Sul/Sudoeste de Minas,31055,Andrelândia,São Vicente de Minas,58.24,0.0,27.67,20.2,Sim,8.9,43.8,29.95,42.6,100.0,Sim,28.5,0.0,0.0,Não,100.0,99.49,82.39,100.0,7008,3394,3614,47.25,84.76,2.31,76.0,527.55,831.29,19.83,559,26.2,143.66,10975.3,29.55,37.8,64.12
3165404,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Sapucaí Mirim,65.75,0.0,32.93,24.1,Sim,12.8,31.3,19.34,49.6,100.0,Sim,16.0,16.0,0.0,Não,99.93,99.23,57.66,100.0,6241,3204,3037,51.23,60.62,2.38,75.0,497.65,799.69,9.34,522,28.4,161.4,7654.9,19.68,35.22,65.28
3165503,3108,Vale do Rio Doce,31035,Guanhães,Sardoá,65.88,0.0,0.0,23.26,Sim,23.5,24.9,15.89,62.8,100.0,Sim,17.8,0.0,0.0,Não,99.0,86.39,25.7,94.78,5597,2814,2780,59.48,35.7,1.99,74.0,321.6,517.31,31.97,557,10.4,44.96,6423.71,35.3,32.64,64.83
3165537,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,Sarzedo,14.53,68.91,23.18,5.14,Sim,7.3,49.1,31.59,35.3,100.0,Sim,69.7,46.4,27.1,Não,100.0,98.51,81.58,99.41,25798,12861,12935,44.29,98.89,2.07,77.0,648.26,1091.06,5.52,627,28.2,259.85,14348.07,4.61,45.24,72.48
3165552,3104,Vale do Mucuri,31015,Teófilo Otoni,Setubinha,34.2,31.86,0.0,43.01,Sim,44.0,14.5,9.28,28.5,100.0,Sim,36.7,36.7,27.5,Não,95.3,45.94,11.34,66.73,10885,5350,5535,76.79,25.74,3.1,70.0,224.63,367.22,50.45,1430,5.4,22.9,3856.07,66.21,19.18,63.4
3165560,3112,Zona da Mata,31060,Ponte Nova,Sem-Peixe,0.0,0.0,0.0,0.0,Não,19.1,23.7,16.43,82.5,100.0,Sim,0.0,35.1,0.0,Não,99.45,95.95,47.03,88.99,2847,1404,1443,52.94,52.93,1.5,75.0,386.22,410.71,20.32,293,9.9,59.22,6440.05,62.95,23.11,66.48
3165578,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Senador Amaral,0.0,0.0,0.0,0.0,Sim,16.1,27.6,14.52,46.9,100.0,Sim,19.1,38.3,0.0,Não,99.88,97.24,57.18,100.0,5225,2776,2443,46.16,59.42,2.55,74.0,385.29,604.27,24.03,498,11.2,62.22,10945.91,69.54,17.13,69.4
3165602,3112,Zona da Mata,31065,Juiz de Fora,Senador Cortês,209.64,0.0,0.0,57.14,Não,14.6,29.6,17.43,19.8,0.0,Sim,50.3,50.3,50.3,Não,100.0,99.9,65.57,100.0,1980,985,1003,52.65,76.06,2.56,75.0,581.34,630.75,13.2,150,35.5,149.09,8012.55,28.03,31.96,62.93
3165701,3112,Zona da Mata,31064,Ubá,Senador Firmino,59.52,0.0,0.0,48.19,Sim,12.0,27.7,19.25,39.8,89.5,Sim,41.4,13.8,0.0,Não,99.76,99.78,47.55,99.54,7230,3653,3577,49.84,64.77,2.13,75.0,426.49,624.51,13.99,733,13.5,71.02,6237.75,33.41,34.57,49.52
3165800,3110,Sul/Sudoeste de Minas,31052,Pouso Alegre,Senador José Bento,0.0,0.0,0.0,58.82,Sim,14.1,26.0,17.96,56.2,100.0,Sim,0.0,0.0,0.0,Não,99.71,98.96,35.36,98.72,1868,1004,864,43.22,36.56,1.43,74.0,493.87,563.11,8.76,99,16.9,112.74,11580.37,45.36,24.48,69.07
3165909,3103,Jequitinhonha,31010,Diamantina,Senador Modestino Gonçalves,85.4,0.0,0.0,38.46,Sim,31.6,26.7,17.7,55.0,100.0,Sim,43.7,65.5,0.0,Não,96.0,78.2,37.48,98.58,4574,2317,2257,56.4,39.42,1.74,72.0,271.55,332.53,32.31,666,14.9,78.54,6362.14,54.54,29.46,65.35
3166006,3112,Zona da Mata,31062,Viçosa,Senhora de Oliveira,0.0,0.0,105.82,14.93,Sim,15.8,23.9,16.1,56.1,100.0,Sim,0.0,105.5,0.0,Não,99.78,93.15,64.89,99.22,5689,2848,2835,50.46,57.29,1.65,73.0,339.95,545.3,22.94,567,9.4,59.25,6370.33,48.77,27.28,52.67
3166105,3108,Vale do Rio Doce,31035,Guanhães,Senhora do Porto,0.0,0.0,57.74,38.46,Sim,23.3,14.0,8.69,18.1,0.0,Sim,0.0,28.6,0.0,Não,97.11,83.5,33.68,77.12,3493,1765,1732,65.1,36.77,2.24,73.0,324.4,443.45,29.04,399,12.5,120.37,5809.75,50.57,29.01,61.68
3166204,3111,Campo das Vertentes,31059,Barbacena,Senhora dos Remédios,40.26,0.0,0.0,9.71,Não,17.3,20.8,13.19,56.1,100.0,Sim,0.0,0.0,0.0,Não,99.29,98.55,53.69,96.96,10202,5152,5044,44.61,33.64,1.6,72.0,292.26,342.64,30.44,1112,6.1,37.54,5334.43,59.17,22.38,69.35
3166303,3112,Zona da Mata,31060,Ponte Nova,Sericita,104.49,46.36,0.0,24.0,Sim,22.4,16.4,11.74,31.7,100.0,Sim,28.0,28.0,14.0,Não,98.26,94.54,42.63,97.62,7125,3647,3481,50.82,52.16,2.08,72.0,338.3,529.29,25.3,862,8.7,38.12,5700.81,66.66,19.67,63.96
3166402,3110,Sul/Sudoeste de Minas,31055,Andrelândia,Seritinga,0.0,0.0,0.0,0.0,Não,11.2,35.2,23.43,49.9,100.0,Sim,0.0,0.0,0.0,Não,100.0,98.13,79.64,100.0,1790,918,871,42.25,82.9,1.63,76.0,476.43,681.09,12.23,80,22.0,129.52,8858.99,33.56,36.75,67.83
3166501,3107,Metropolitana de Belo Horizonte,31028,Conceição do Mato Dentro,Serra Azul de Minas,0.0,0.0,47.64,16.13,Sim,35.9,21.3,13.72,36.8,100.0,Sim,0.0,142.1,94.7,Não,93.92,62.74,32.03,77.11,4220,2121,2099,66.73,40.52,2.43,74.0,226.22,474.31,52.42,452,6.1,28.78,4604.06,45.59,32.72,50.44
3166600,3106,Central Mineira,31026,Bom Despacho,Serra da Saudade,0.0,0.0,0.0,0.0,Sim,16.6,31.8,20.86,0.0,,Sim,0.0,0.0,0.0,Não,97.48,100.0,47.31,100.0,815,430,385,44.53,64.66,2.66,77.0,494.31,794.37,10.9,37,35.7,166.32,13744.74,41.03,51.79,67.19
3166709,3104,Vale do Mucuri,31016,Nanuque,Serra dos Aimorés,48.45,47.66,0.0,0.0,Sim,24.6,35.6,19.33,41.6,100.0,Sim,47.5,35.6,11.8,Não,98.7,92.8,17.71,83.7,8419,4172,4240,57.37,80.53,2.62,72.0,464.82,907.97,23.54,893,24.0,162.37,10454.73,30.54,34.07,61.3
3166808,3105,Triângulo Mineiro/Alto Paranaíba,31019,Patrocínio,Serra do Salitre,0.0,0.0,0.0,14.49,Sim,11.4,32.8,19.69,41.6,100.0,Sim,151.6,94.8,28.4,Não,99.03,98.21,71.02,99.11,10541,5422,5127,45.59,73.51,2.47,76.0,715.23,1019.7,6.6,818,27.7,185.31,22163.97,55.38,23.22,74.64
3166907,3110,Sul/Sudoeste de Minas,31049,Alfenas,Serrania,53.22,0.0,0.0,20.2,Sim,16.9,31.8,18.54,49.1,100.0,Sim,145.8,13.2,0.0,Não,99.61,98.37,83.15,99.39,7540,3803,3739,53.17,87.19,2.31,75.0,470.34,778.39,11.44,505,23.9,122.48,14943.55,48.91,25.29,63.96
3166956,3102,Norte de Minas,31004,Janaúba,Serranópolis de Minas,0.0,0.0,45.58,18.18,Sim,29.6,21.9,14.31,52.8,100.0,Sim,0.0,0.0,0.0,Não,98.26,65.1,30.13,99.27,4425,2231,2194,52.4,39.05,2.21,71.0,351.46,488.05,31.41,644,7.4,49.54,4782.21,55.7,28.82,63.64
3167004,3110,Sul/Sudoeste de Minas,31055,Andrelândia,Serranos,0.0,0.0,0.0,45.45,Não,20.7,26.8,14.15,27.0,100.0,Sim,0.0,0.0,0.0,Não,99.01,98.07,,97.83,1996,999,996,47.38,77.34,2.03,75.0,425.18,736.57,23.66,194,17.5,118.78,8647.97,40.86,34.31,54.32
3167103,3107,Metropolitana de Belo Horizonte,31028,Conceição do Mato Dentro,Serro,18.04,0.0,19.12,13.94,Sim,24.4,27.2,18.38,37.4,85.0,Sim,43.2,43.2,9.6,Não,96.39,80.96,38.54,83.28,20833,10374,10461,60.1,61.89,2.6,75.0,457.27,820.99,36.35,1809,12.6,60.5,6124.08,35.35,39.95,66.58
3167202,3107,Metropolitana de Belo Horizonte,31027,Sete Lagoas,Sete Lagoas,13.55,43.74,16.34,14.77,Sim,4.9,54.1,37.9,52.4,94.0,Sim,233.9,46.2,18.2,Sim,99.93,96.49,94.1,98.76,214071,103798,110125,39.77,97.57,1.66,75.0,809.26,1233.98,6.11,8099,35.8,317.37,26818.68,3.05,45.91,71.92
3167301,3112,Zona da Mata,31064,Ubá,Silveirânia,0.0,0.0,0.0,0.0,Não,13.5,27.8,16.54,44.4,100.0,Sim,0.0,45.6,45.6,Não,99.34,99.61,60.27,93.28,2192,1148,1044,47.38,65.19,1.88,75.0,441.85,688.62,10.68,181,17.1,100.1,7441.33,40.18,37.82,55.13
3167400,3110,Sul/Sudoeste de Minas,31053,Santa Rita do Sapucaí,Silvianópolis,0.0,0.0,0.0,16.13,Não,14.3,31.6,19.58,38.6,100.0,Sim,16.5,33.1,16.5,Não,99.59,99.75,56.19,100.0,6029,3119,2892,47.59,60.48,2.11,77.0,647.64,953.95,7.67,348,25.3,132.88,12107.3,43.11,25.54,67.83
3167509,3112,Zona da Mata,31065,Juiz de Fora,Simão Pereira,168.63,0.0,0.0,0.0,Sim,12.9,32.1,18.05,20.3,0.0,Sim,118.2,39.4,0.0,Não,100.0,98.6,74.6,100.0,2537,1248,1289,48.57,58.97,1.55,76.0,442.7,788.71,21.99,183,40.1,259.18,9847.99,19.98,45.19,55.96
3167608,3112,Zona da Mata,31061,Manhuaçu,Simonésia,61.03,0.0,22.64,18.8,Sim,21.5,25.7,13.86,33.6,100.0,Sim,38.2,0.0,0.0,Não,99.82,88.94,31.98,97.5,18302,9466,8832,51.13,38.78,2.26,74.0,383.01,569.51,27.29,1827,5.3,34.7,6873.07,67.26,18.33,69.4
3167707,3108,Vale do Rio Doce,31037,Governador Valadares,Sobrália,0.0,65.49,0.0,16.67,Sim,24.5,23.5,13.55,42.0,100.0,Sim,17.1,17.1,17.1,Não,99.95,97.61,56.59,95.21,5828,2857,2973,59.57,70.82,2.0,73.0,357.73,567.33,24.14,704,14.4,71.12,6131.46,37.38,36.61,54.14
3167806,3110,Sul/Sudoeste de Minas,31054,São Lourenço,Soledade de Minas,0.0,0.0,0.0,0.0,Sim,10.9,37.5,23.2,40.3,100.0,Sim,17.6,17.6,0.0,Não,99.82,98.88,58.8,99.75,5678,2839,2837,48.43,66.26,2.04,75.0,526.23,723.18,11.6,309,16.7,89.1,6847.11,26.29,34.58,65.69
3167905,3112,Zona da Mata,31064,Ubá,Tabuleiro,0.0,0.0,98.43,0.0,Não,15.2,28.3,17.95,45.2,100.0,Sim,49.0,0.0,0.0,Não,100.0,98.58,75.73,96.98,4076,2047,2032,50.21,66.22,1.41,74.0,503.88,753.09,11.23,347,20.3,95.37,7439.77,35.96,35.66,58.46
3168002,3102,Norte de Minas,31005,Salinas,Taiobeiras,34.92,35.22,12.66,14.61,Sim,23.1,32.4,21.14,45.6,99.3,Sim,80.8,29.1,9.7,Não,98.95,87.39,6.2,98.28,30894,15117,15800,50.39,81.06,1.84,74.0,426.91,733.11,22.67,3354,21.1,98.69,6559.35,29.31,34.59,67.56
3168051,3108,Vale do Rio Doce,31041,Aimorés,Taparuba,0.0,0.0,0.0,0.0,Não,22.3,27.7,15.86,45.6,100.0,Sim,0.0,63.7,0.0,Não,97.31,90.42,60.62,96.22,3137,1616,1521,50.82,44.79,1.57,73.0,344.16,493.44,19.0,449,13.5,68.5,6941.14,57.7,23.22,54.95
3168101,3105,Triângulo Mineiro/Alto Paranaíba,31023,Araxá,Tapira,0.0,0.0,0.0,27.78,Sim,8.3,36.1,23.6,38.6,100.0,Sim,72.9,24.3,0.0,Não,99.4,97.31,57.27,89.52,4102,2214,1898,39.54,66.73,2.05,76.0,902.0,1303.12,7.19,170,78.7,930.91,66850.71,36.27,28.95,71.69
3168200,3109,Oeste de Minas,31042,Piuí,Tapiraí,0.0,0.0,0.0,76.92,Sim,15.1,26.2,15.23,45.9,100.0,Sim,0.0,0.0,0.0,Não,98.23,95.65,49.72,98.59,1873,1002,871,46.9,57.93,2.11,76.0,517.65,710.34,13.76,96,22.6,120.61,16888.99,57.52,24.79,66.38
3168309,3107,Metropolitana de Belo Horizonte,31031,Itabira,Taquaraçu de Minas,0.0,0.0,0.0,0.0,Sim,17.5,25.7,15.03,35.3,100.0,Sim,184.5,79.0,26.3,Não,99.65,83.48,28.75,92.96,3792,2027,1767,50.36,46.26,2.2,74.0,436.05,629.88,20.38,390,18.0,110.44,10114.75,33.8,32.78,72.37
3168408,3108,Vale do Rio Doce,31040,Caratinga,Tarumirim,92.36,0.0,0.0,11.43,Sim,21.9,25.3,15.46,42.8,100.0,Sim,13.9,27.9,13.9,Não,98.91,89.85,43.22,96.72,14294,7102,7191,56.35,56.1,2.05,75.0,364.41,577.48,23.85,1725,10.2,54.89,6174.11,38.4,32.89,51.9
3168507,3112,Zona da Mata,31062,Viçosa,Teixeiras,73.42,0.0,0.0,10.53,Não,12.6,32.5,20.45,43.5,91.2,Sim,52.8,8.8,0.0,Não,99.7,98.25,62.71,97.77,11346,5543,5812,45.14,67.13,1.62,73.0,568.91,975.66,13.73,1061,13.7,66.94,6463.49,22.3,46.37,57.77
3168606,3104,Vale do Mucuri,31015,Teófilo Otoni,Teófilo Otoni,42.36,34.74,9.96,21.6,Sim,16.2,44.5,30.95,41.3,97.7,Sim,171.4,38.5,14.1,Sim,98.78,90.27,72.91,96.72,134733,64311,70146,48.42,81.69,2.09,74.0,615.34,1104.66,17.79,10013,26.7,166.18,9498.59,10.67,47.16,62.03
3168705,3108,Vale do Rio Doce,31039,Ipatinga,Timóteo,32.68,36.45,19.02,20.45,Não,5.5,61.4,44.16,59.9,91.6,Sim,73.8,38.1,11.0,Não,99.91,97.76,92.95,98.9,81119,38682,41475,40.28,99.87,1.5,75.0,786.68,1293.9,5.57,2877,33.8,365.3,26422.92,1.75,44.2,64.94
