mun,nome_mun,nome_micro,nome_meso,sigla_uf,algodao,arroz,banana,cafe,cana,feijao,fumo,laranja,mandioca,milho,soja,tomate
3509452,Campina do Monte Alegre,Itapetininga,Itapetininga,SP,0,0,25,0,136000,1476,0,1872,40,31470,16800,0
3509502,Campinas,Campinas,Campinas,SP,0,0,1750,621,128000,70,0,250,1680,1380,1750,200
3509601,Campo Limpo Paulista,Jundiaí,Macro Metropolitana Paulista,SP,0,0,0,0,0,0,0,0,0,0,0,0
3509700,Campos do Jordão,Campos do Jordão,Vale do Paraíba Paulista,SP,0,0,75,0,0,1,0,0,0,30,0,96
3509809,Campos Novos Paulista,Assis,Assis,SP,0,0,0,29,517500,97,0,10880,60000,29268,42780,45
3509908,Cananéia,Registro,Litoral Sul Paulista,SP,0,27,4500,0,50,13,0,0,2830,63,0,0
3509957,Canas,Guaratinguetá,Vale do Paraíba Paulista,SP,0,1941,0,0,0,0,0,0,800,0,0,550
3510005,Cândido Mota,Assis,Assis,SP,0,0,1750,45,1743000,276,0,0,7725,72810,81660,212
3510104,Cândido Rodrigues,Jaboticabal,Ribeirão Preto,SP,0,0,0,0,219200,0,0,771,540,714,60,0
3510153,Canitar,Ourinhos,Assis,SP,0,0,0,10,162500,0,0,0,20,2775,5634,0
3510203,Capão Bonito,Capão Bonito,Itapetininga,SP,0,0,200,0,0,13950,0,102000,375,106200,85500,10500
3510302,Capela do Alto,Sorocaba,Macro Metropolitana Paulista,SP,0,0,100,0,45000,480,0,71400,3125,5136,2100,112
3510401,Capivari,Piracicaba,Piracicaba,SP,0,0,0,0,1717575,0,0,0,0,540,90,0
3510500,Caraguatatuba,Caraguatatuba,Vale do Paraíba Paulista,SP,0,0,1200,0,0,0,0,0,480,0,0,0
3510609,Carapicuíba,Osasco,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3510708,Cardoso,Votuporanga,São José do Rio Preto,SP,718,0,380,53,1200456,1149,0,16583,0,5292,8118,5400
3510807,Casa Branca,São João da Boa Vista,Campinas,SP,0,0,60,170,1780000,12600,0,510000,8500,174000,20800,0
3510906,Cássia dos Coqueiros,Batatais,Ribeirão Preto,SP,0,14,350,3600,108000,198,0,2500,0,1440,0,50
3511003,Castilho,Andradina,Araçatuba,SP,0,0,0,0,2032500,0,0,0,1500,2880,6000,0
3511102,Catanduva,Catanduva,São José do Rio Preto,SP,0,0,51,0,1310955,0,0,5038,540,177,256,0
3511201,Catiguá,Catanduva,São José do Rio Preto,SP,0,0,0,12,722500,0,0,204,352,480,0,0
3511300,Cedral,São José do Rio Preto,São José do Rio Preto,SP,0,0,30,0,486000,0,0,3655,180,900,0,800
3511409,Cerqueira César,Avaré,Bauru,SP,0,0,0,300,900000,1050,0,110000,0,34640,13182,0
3511508,Cerquilho,Tatuí,Itapetininga,SP,0,0,0,1,477180,168,0,0,0,1530,2310,0
3511607,Cesário Lange,Tatuí,Itapetininga,SP,0,0,0,0,1056000,646,0,12744,0,2345,2160,300
3511706,Charqueada,Piracicaba,Piracicaba,SP,0,0,0,0,670000,0,0,0,50,640,0,0
3511904,Clementina,Birigui,Araçatuba,SP,0,0,675,59,427649,0,0,0,130,432,450,400
3512001,Colina,Barretos,Ribeirão Preto,SP,0,0,975,0,2009600,0,0,30959,0,3360,1500,3500
3512100,Colômbia,Barretos,Ribeirão Preto,SP,0,0,220,4,3040000,76,0,377330,218,1423,3780,0
3512209,Conchal,Limeira,Piracicaba,SP,0,0,140,0,242850,0,0,143000,14850,32200,4464,4400
3512308,Conchas,Botucatu,Bauru,SP,0,0,37,0,213440,0,0,10871,68,1152,970,0
3512407,Cordeirópolis,Limeira,Piracicaba,SP,0,0,627,10,1118260,0,0,372,364,8288,700,217
3512506,Coroados,Birigui,Araçatuba,SP,0,0,120,64,748000,0,0,0,1953,10894,13224,0
3512605,Coronel Macedo,Itapeva,Itapetininga,SP,0,0,0,450,40000,3612,0,7331,0,13320,23700,220
3512704,Corumbataí,Rio Claro,Piracicaba,SP,0,0,0,38,259000,56,0,6500,2805,1650,130,0
3512803,Cosmópolis,Campinas,Campinas,SP,0,0,359,0,622544,0,0,3525,2473,5914,286,1062
3512902,Cosmorama,Votuporanga,São José do Rio Preto,SP,0,0,0,30,1360000,0,0,67932,60,3930,540,0
3513009,Cotia,Itapecerica da Serra,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3513108,Cravinhos,Ribeirão Preto,Ribeirão Preto,SP,0,0,100,328,1546380,0,0,1660,0,1590,0,3000
3513207,Cristais Paulista,Franca,Ribeirão Preto,SP,0,0,0,18000,467500,0,0,20094,0,6600,2394,0
3513306,Cruzália,Assis,Assis,SP,0,360,125,0,340000,45,0,0,60,21815,22053,45
3513405,Cruzeiro,Guaratinguetá,Vale do Paraíba Paulista,SP,0,205,680,0,1625,60,0,252,440,274,0,900
3513504,Cubatão,Santos,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3513603,Cunha,Paraibuna/Paraitinga,Vale do Paraíba Paulista,SP,0,0,0,0,0,120,0,0,320,3000,0,0
3513702,Descalvado,São Carlos,Araraquara,SP,0,0,0,315,2240000,0,0,95277,1830,5100,0,0
3513850,Dirce Reis,Jales,São José do Rio Preto,SP,0,0,0,0,160000,0,0,673,0,69,0,0
3513900,Divinolândia,São João da Boa Vista,Campinas,SP,0,0,0,7350,0,0,0,0,0,5400,0,620
3514007,Dobrada,Araraquara,Araraquara,SP,0,0,0,0,872200,0,0,0,96,160,480,0
3514106,Dois Córregos,Jaú,Bauru,SP,0,0,0,6137,3102500,0,0,929,1643,2365,957,78
3514205,Dolcinópolis,Jales,São José do Rio Preto,SP,0,0,150,0,234000,0,0,11016,25,198,0,1000
3514304,Dourado,São Carlos,Araraquara,SP,0,0,0,113,367200,0,0,0,0,4536,885,120
3514403,Dracena,Dracena,Presidente Prudente,SP,0,0,143,144,1078000,0,0,0,780,350,0,50
3514502,Duartina,Bauru,Bauru,SP,0,0,0,336,16100,3,0,25724,1350,850,0,210
3514601,Dumont,Ribeirão Preto,Ribeirão Preto,SP,0,0,0,0,722500,0,0,0,78,360,600,0
3514700,Echaporã,Marília,Marília,SP,0,0,0,194,144000,30,0,2640,30100,4338,8064,170
3514809,Eldorado,Registro,Litoral Sul Paulista,SP,0,36,100000,0,0,15,0,0,87,113,0,0
3514908,Elias Fausto,Campinas,Campinas,SP,0,0,0,0,553000,144,0,0,460,3120,525,4900
3514924,Elisiário,Catanduva,São José do Rio Preto,SP,0,0,0,0,444024,0,0,156,106,48,0,0
3514957,Embaúba,Catanduva,São José do Rio Preto,SP,0,0,0,4,522750,0,0,8531,0,180,120,0
3515004,Embu das Artes,Itapecerica da Serra,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3515103,Embu-Guaçu,Itapecerica da Serra,Metropolitana de São Paulo,SP,0,0,39,0,0,0,0,0,40,23,0,73
3515129,Emilianópolis,Presidente Prudente,Presidente Prudente,SP,0,0,0,0,510000,0,0,0,0,960,2475,0
3515152,Engenheiro Coelho,Moji Mirim,Campinas,SP,0,0,0,0,186000,0,0,34664,8755,11741,1299,0
3515186,Espírito Santo do Pinhal,São João da Boa Vista,Campinas,SP,0,0,570,9300,126000,112,0,16400,160,7200,0,2810
3515194,Espírito Santo do Turvo,Ourinhos,Assis,SP,0,0,0,0,130000,0,0,63000,3020,744,1484,60
3515202,Estrela d'Oeste,Fernandópolis,São José do Rio Preto,SP,0,0,2000,12,653600,0,0,48226,0,2100,384,0
3515301,Estrela do Norte,Presidente Prudente,Presidente Prudente,SP,0,0,0,0,523600,0,0,0,2000,360,312,0
3515350,Euclides da Cunha Paulista,Presidente Prudente,Presidente Prudente,SP,0,0,0,0,370860,0,0,0,90200,1673,675,0
3515400,Fartura,Ourinhos,Assis,SP,0,32,2000,6516,117000,414,0,0,0,16500,3960,0
3515509,Fernandópolis,Fernandópolis,São José do Rio Preto,SP,0,0,1200,8,1360000,0,0,23664,0,3360,600,0
3515608,Fernando Prestes,Jaboticabal,Ribeirão Preto,SP,0,0,0,0,900000,0,0,11592,352,204,0,0
3515657,Fernão,Marília,Marília,SP,0,0,57,708,60,100,0,13500,2465,1080,0,0
3515707,Ferraz de Vasconcelos,Mogi das Cruzes,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3515806,Flora Rica,Adamantina,Presidente Prudente,SP,0,0,20,0,459200,0,0,16,100,4680,140,0
3515905,Floreal,Auriflama,São José do Rio Preto,SP,0,0,1170,0,270000,0,0,3965,0,90,288,0
3516002,Flórida Paulista,Adamantina,Presidente Prudente,SP,7,0,220,90,1140440,0,0,0,26,1536,605,100
3516101,Florínea,Assis,Assis,SP,0,300,20,0,843220,0,0,0,37,16500,21399,0
3516200,Franca,Franca,Ribeirão Preto,SP,0,0,690,20544,160000,0,0,204000,50,3300,3960,200
3516309,Francisco Morato,Franco da Rocha,Metropolitana de São Paulo,SP,0,0,72,0,0,0,0,0,0,0,0,0
3516408,Franco da Rocha,Franco da Rocha,Metropolitana de São Paulo,SP,0,0,25,0,0,0,0,0,81,0,0,0
3516507,Gabriel Monteiro,Birigui,Araçatuba,SP,0,0,300,237,441760,9,0,0,0,1500,0,0
3516606,Gália,Marília,Marília,SP,0,0,30,4765,0,113,0,48960,18875,3069,1710,62
3516705,Garça,Marília,Marília,SP,0,0,0,19050,0,24,0,3250,15700,10500,1500,0
3516804,Gastão Vidigal,Auriflama,São José do Rio Preto,SP,0,0,2600,0,423359,0,0,0,0,1260,580,75
3516853,Gavião Peixoto,Araraquara,Araraquara,SP,0,0,0,11,504000,0,0,60000,9520,1500,5120,0
3516903,General Salgado,Auriflama,São José do Rio Preto,SP,0,0,5380,0,845000,44,0,0,0,8400,1620,0
3517000,Getulina,Lins,Bauru,SP,0,0,2125,332,1518750,0,0,61689,1900,900,288,0
3517109,Glicério,Birigui,Araçatuba,SP,0,0,45,36,600566,0,0,0,16,810,5514,800
3517208,Guaiçara,Lins,Bauru,SP,0,0,75,1,805000,0,0,20907,200,480,133,1000
3517307,Guaimbê,Lins,Bauru,SP,0,0,480,125,144980,0,0,41616,577,1084,0,0
3517406,Guaíra,São Joaquim da Barra,Ribeirão Preto,SP,0,0,0,0,5270000,5796,0,0,240,104840,70680,55250
3517505,Guapiaçu,São José do Rio Preto,São José do Rio Preto,SP,0,0,247,0,1064000,0,0,48966,216,3720,1320,0
3517604,Guapiara,Capão Bonito,Itapetininga,SP,0,10,140,0,0,110,0,200,250,12000,16200,35000
3517703,Guará,Ituverava,Ribeirão Preto,SP,0,0,0,60,1831000,80,0,0,75,3318,13445,50
3517802,Guaraçaí,Andradina,Araçatuba,SP,0,0,0,0,1750000,0,0,13200,1200,1080,0,0
3517901,Guaraci,São José do Rio Preto,São José do Rio Preto,SP,0,0,154,0,3192000,0,0,45971,62,8003,4773,0
3518008,Guarani d'Oeste,Fernandópolis,São José do Rio Preto,SP,0,0,0,0,120000,0,0,1958,0,672,72,0
3518107,Guarantã,Bauru,Bauru,SP,0,0,240,367,674940,0,0,64563,200,1200,0,62
3518206,Guararapes,Araçatuba,Araçatuba,SP,0,0,0,0,3260000,0,0,0,0,7900,7056,8000
3518305,Guararema,Mogi das Cruzes,Metropolitana de São Paulo,SP,0,0,0,0,1000,69,0,100,2500,0,0,800
3518404,Guaratinguetá,Guaratinguetá,Vale do Paraíba Paulista,SP,0,12619,800,0,0,0,0,0,220,120,168,0
3518503,Guareí,Itapetininga,Itapetininga,SP,0,18,208,17,80000,58,0,0,1000,10296,2400,75
3518602,Guariba,Jaboticabal,Ribeirão Preto,SP,0,0,0,0,1802000,0,0,72,0,1450,2640,0
3518701,Guarujá,Santos,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,26,0,0,0
3518800,Guarulhos,Guarulhos,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3518859,Guatapará,Ribeirão Preto,Ribeirão Preto,SP,0,0,0,0,1853572,0,0,0,400,4347,0,0
3518909,Guzolândia,Auriflama,São José do Rio Preto,SP,0,0,450,1,216000,0,0,5160,0,1080,720,0
3519006,Herculândia,Tupã,Marília,SP,0,0,0,168,968000,0,0,0,5190,2730,225,0
3519055,Holambra,Campinas,Campinas,SP,0,0,0,0,39000,75,0,12240,100,4950,2520,240
3519071,Hortolândia,Campinas,Campinas,SP,0,0,0,0,0,0,0,0,0,0,0,0
3519105,Iacanga,Bauru,Bauru,SP,0,0,0,0,1600000,0,0,29308,0,1800,6000,60
3519204,Iacri,Tupã,Marília,SP,0,0,455,530,763000,12,0,705,3000,2625,0,0
3519253,Iaras,Avaré,Bauru,SP,0,0,105,1,301000,790,0,365806,234,2556,4575,0
3519303,Ibaté,São Carlos,Araraquara,SP,0,0,0,0,1292000,0,0,17992,0,207,75,0
3519402,Ibirá,São José do Rio Preto,São José do Rio Preto,SP,0,0,0,10,1016000,0,0,20564,1500,5760,0,0
3519501,Ibirarema,Assis,Assis,SP,0,0,0,0,481525,84,0,0,20800,18500,33390,0
3519600,Ibitinga,Araraquara,Araraquara,SP,0,0,1540,15,2635500,0,0,83700,800,8118,4320,0
3519709,Ibiúna,Piedade,Macro Metropolitana Paulista,SP,0,6,0,5,0,630,0,196,2000,8380,750,5350
3519808,Icém,São José do Rio Preto,São José do Rio Preto,SP,0,0,0,0,572000,0,0,11616,0,5850,345,0
3519907,Iepê,Assis,Assis,SP,0,0,0,0,711999,0,0,0,648,47439,37818,0
3520004,Igaraçu do Tietê,Jaú,Bauru,SP,0,0,0,0,596785,0,0,0,0,30,0,0
3520103,Igarapava,Ituverava,Ribeirão Preto,SP,0,0,0,680,2257600,0,0,8085,750,4752,7200,552
3520202,Igaratá,São José dos Campos,Vale do Paraíba Paulista,SP,0,0,0,0,0,0,0,0,8,0,0,0
3520301,Iguape,Registro,Litoral Sul Paulista,SP,0,6128,19200,0,0,90,0,11300,3400,120,0,0
3520400,Ilhabela,Caraguatatuba,Vale do Paraíba Paulista,SP,0,0,0,0,0,0,0,0,0,0,0,0
3520442,Ilha Solteira,Andradina,Araçatuba,SP,0,0,1230,0,1360000,96,0,0,150,2100,1014,0
3520509,Indaiatuba,Campinas,Campinas,SP,0,0,0,144,158000,864,0,0,272,4950,735,1400
3520608,Indiana,Presidente Prudente,Presidente Prudente,SP,417,0,285,30,5380,0,0,111,1107,180,0,0
3520707,Indiaporã,Fernandópolis,São José do Rio Preto,SP,0,0,800,0,400000,0,0,13260,0,3000,2403,0
3520806,Inúbia Paulista,Adamantina,Presidente Prudente,SP,0,0,0,42,220400,0,0,0,0,18,1071,0
3520905,Ipaussu,Ourinhos,Assis,SP,0,0,0,24,972000,0,0,0,0,3960,3780,0
3521002,Iperó,Sorocaba,Macro Metropolitana Paulista,SP,0,0,800,0,0,182,0,15750,1794,3386,262,108
3521101,Ipeúna,Rio Claro,Piracicaba,SP,0,0,96,0,428736,0,0,0,525,800,0,0
3521150,Ipiguá,São José do Rio Preto,São José do Rio Preto,SP,0,0,0,0,220500,0,0,11800,90,1800,0,0
3521200,Iporanga,Capão Bonito,Itapetininga,SP,0,110,1500,3,300,80,0,40,1050,400,0,42
3521309,Ipuã,São Joaquim da Barra,Ribeirão Preto,SP,0,0,0,0,2240000,288,0,0,25,13767,36086,0
3521408,Iracemápolis,Limeira,Piracicaba,SP,0,0,167,0,588200,0,0,865,31,96,1590,0
3521507,Irapuã,Novo Horizonte,São José do Rio Preto,SP,0,0,2600,0,837000,0,0,55432,0,13812,210,6200
3521606,Irapuru,Adamantina,Presidente Prudente,SP,0,0,900,560,266000,46,0,286,425,642,0,0
3521705,Itaberá,Itapeva,Itapetininga,SP,0,180,1800,8,0,16120,0,33250,720,81500,160500,4800
3521804,Itaí,Avaré,Bauru,SP,7200,0,7201,1020,675000,20150,0,46500,7,76800,70300,0
3521903,Itajobi,Novo Horizonte,São José do Rio Preto,SP,0,0,1400,3,2160000,0,7,42540,900,1680,0,0
3522000,Itaju,Jaú,Bauru,SP,0,0,0,24,525000,18,0,5320,0,3360,1224,0
3522109,Itanhaém,Itanhaém,Litoral Sul Paulista,SP,0,0,41580,0,0,0,0,0,260,0,0,0
3522158,Itaoca,Capão Bonito,Itapetininga,SP,0,8,104,4,720,45,0,20,327,140,0,700
3522208,Itapecerica da Serra,Itapecerica da Serra,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3522307,Itapetininga,Itapetininga,Itapetininga,SP,0,0,1500,0,584000,2100,0,319422,2000,98190,72000,2100
3522406,Itapeva,Itapeva,Itapetininga,SP,4500,2400,1750,0,200000,35000,0,36720,1350,385000,341400,81000
3522505,Itapevi,Osasco,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3522604,Itapira,Moji Mirim,Campinas,SP,0,6,165,1071,280800,22,0,11960,5288,10284,1956,1100
3522653,Itapirapuã Paulista,Capão Bonito,Itapetininga,SP,0,18,161,0,900,50,0,121,225,147,0,0
3522703,Itápolis,Araraquara,Araraquara,SP,0,0,225,0,2880000,0,0,136530,10800,14000,11250,0
3522802,Itaporanga,Itapeva,Itapetininga,SP,0,0,1080,218,7000,720,0,6216,600,11220,32670,1370
3522901,Itapuí,Jaú,Bauru,SP,0,0,0,137,641250,0,0,0,0,2430,1434,0
3523008,Itapura,Andradina,Araçatuba,SP,0,0,432,0,950000,1115,0,0,400,1572,5400,0
3523107,Itaquaquecetuba,Mogi das Cruzes,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3523206,Itararé,Itapeva,Itapetininga,SP,0,0,480,2,2100,8327,0,4480,342,61795,61200,5600
3523305,Itariri,Itanhaém,Litoral Sul Paulista,SP,0,0,60000,0,0,0,0,0,530,0,0,0
3523404,Itatiba,Bragança Paulista,Macro Metropolitana Paulista,SP,0,0,90,592,7500,30,0,213,96,4320,210,750
3523503,Itatinga,Avaré,Bauru,SP,0,0,0,450,536000,0,0,83232,325,13320,3864,0
3523602,Itirapina,Rio Claro,Piracicaba,SP,0,0,480,115,525000,6,0,13959,10,1299,780,0
3523701,Itirapuã,Franca,Ribeirão Preto,SP,0,0,900,8568,72000,24,0,0,0,1380,108,0
3523800,Itobi,São João da Boa Vista,Campinas,SP,0,0,0,600,32000,4702,0,0,0,12540,0,0
3523909,Itu,Sorocaba,Macro Metropolitana Paulista,SP,0,0,30,82,142200,18,0,0,190,2250,315,700
3524006,Itupeva,Jundiaí,Macro Metropolitana Paulista,SP,0,0,0,0,400,1,0,15,600,1440,0,160
3524105,Ituverava,Ituverava,Ribeirão Preto,SP,0,0,87,656,4037500,288,0,0,0,8786,35189,5638
3524204,Jaborandi,São Joaquim da Barra,Ribeirão Preto,SP,0,223,0,0,1466400,0,0,0,0,2448,7260,0
3524303,Jaboticabal,Jaboticabal,Ribeirão Preto,SP,0,0,0,0,4891750,24,0,180,940,9000,11010,15580
3524402,Jacareí,São José dos Campos,Vale do Paraíba Paulista,SP,0,0,180,0,400,6,0,0,78,0,0,120
3524501,Jaci,São José do Rio Preto,São José do Rio Preto,SP,0,0,110,49,617980,0,0,925,1260,3150,24,0
3524600,Jacupiranga,Registro,Litoral Sul Paulista,SP,0,50,90000,0,20,0,0,0,240,140,0,0
3524709,Jaguariúna,Campinas,Campinas,SP,0,0,220,0,200000,36,0,21663,250,2310,72,228
3524808,Jales,Jales,São José do Rio Preto,SP,0,0,2250,13,495000,2,0,37726,750,750,0,1400
3524907,Jambeiro,Paraibuna/Paraitinga,Vale do Paraíba Paulista,SP,0,12,0,0,0,90,0,0,0,0,0,0
3525003,Jandira,Osasco,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3525102,Jardinópolis,Ribeirão Preto,Ribeirão Preto,SP,0,0,26,31,2194640,14,0,155,140,1254,10800,600
3525201,Jarinu,Bragança Paulista,Macro Metropolitana Paulista,SP,0,0,0,0,1300,27,0,310,600,1386,0,0
3525300,Jaú,Jaú,Bauru,SP,81,54,437,1840,3438400,0,0,108,125,1359,8914,0
3525409,Jeriquara,Franca,Ribeirão Preto,SP,0,0,0,8460,368000,180,0,4886,20,2736,2160,62
3525508,Joanópolis,Bragança Paulista,Macro Metropolitana Paulista,SP,0,0,1075,15,0,20,0,75,76,680,0,360
3525607,João Ramalho,Presidente Prudente,Presidente Prudente,SP,0,0,0,0,762588,0,0,0,4791,1276,3798,0
3525706,José Bonifácio,São José do Rio Preto,São José do Rio Preto,SP,0,0,340,12,2520000,0,0,28560,480,14100,15700,1600
3525805,Júlio Mesquita,Lins,Bauru,SP,0,0,1350,210,59220,0,0,16279,0,1500,0,0
3525854,Jumirim,Piracicaba,Piracicaba,SP,0,0,0,36,40000,48,0,0,0,1008,90,0
3525904,Jundiaí,Jundiaí,Macro Metropolitana Paulista,SP,0,0,460,36,0,24,0,1846,1600,780,0,125
3526001,Junqueirópolis,Dracena,Presidente Prudente,SP,0,0,540,180,1820000,0,0,0,40,960,0,60
3526100,Juquiá,Registro,Litoral Sul Paulista,SP,0,0,44720,3,0,0,0,0,720,80,0,0
3526209,Juquitiba,Itapecerica da Serra,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3526308,Lagoinha,Paraibuna/Paraitinga,Vale do Paraíba Paulista,SP,0,0,0,0,490,11,0,0,200,1200,0,0
3526407,Laranjal Paulista,Tatuí,Itapetininga,SP,0,0,180,18,400000,0,0,0,0,22440,1475,0
3526506,Lavínia,Araçatuba,Araçatuba,SP,0,0,0,0,1820000,0,0,0,0,3688,2257,0
3526605,Lavrinhas,Guaratinguetá,Vale do Paraíba Paulista,SP,0,6,0,0,0,30,0,0,220,92,0,159
3526704,Leme,Limeira,Piracicaba,SP,1035,0,3300,1058,1773300,0,0,12240,190,28800,2700,1200
3526803,Lençóis Paulista,Bauru,Bauru,SP,0,0,35,499,2519400,0,0,41866,0,720,6430,0
3526902,Limeira,Limeira,Piracicaba,SP,0,5,440,32,1120000,7,0,39332,1542,725,278,0
3527009,Lindóia,Amparo,Campinas,SP,0,0,0,185,1700,8,0,0,0,207,0,350
3527108,Lins,Lins,Bauru,SP,0,0,18,144,2640400,0,0,1077,0,4650,1204,180
3527207,Lorena,Guaratinguetá,Vale do Paraíba Paulista,SP,0,0,0,0,0,0,0,0,0,0,42,0
3527256,Lourdes,Birigui,Araçatuba,SP,0,0,0,0,230400,0,0,0,0,462,2880,0
3527306,Louveira,Jundiaí,Macro Metropolitana Paulista,SP,0,0,105,0,990,4,0,0,217,182,0,100
3527405,Lucélia,Adamantina,Presidente Prudente,SP,0,0,30,98,513400,0,0,0,375,240,207,0
3527504,Lucianópolis,Bauru,Bauru,SP,0,0,0,117,28800,0,0,159100,6380,184,580,71
3527603,Luís Antônio,Ribeirão Preto,Ribeirão Preto,SP,0,0,0,61,3400000,0,0,47700,0,3600,6300,0
3527702,Luiziânia,Birigui,Araçatuba,SP,0,0,750,36,405880,0,0,0,662,720,600,0
3527801,Lupércio,Marília,Marília,SP,0,0,80,1200,0,2,0,2644,6000,1800,3240,75
3527900,Lutécia,Assis,Assis,SP,0,0,0,19,654597,0,0,0,3750,4400,10800,0
3528007,Macatuba,Jaú,Bauru,SP,0,0,0,198,1270994,0,0,0,960,960,3502,0
3528106,Macaubal,Nhandeara,São José do Rio Preto,SP,0,0,36,0,476000,54,0,0,85,1800,90,100
3528205,Macedônia,Fernandópolis,São José do Rio Preto,SP,0,0,1350,45,560000,0,0,10608,0,1800,1462,0
3528304,Magda,Auriflama,São José do Rio Preto,SP,0,0,696,0,1095000,0,0,1425,0,2160,216,0
3528403,Mairinque,Sorocaba,Macro Metropolitana Paulista,SP,0,0,20,0,0,0,0,343,240,1800,1080,125
3528502,Mairiporã,Franco da Rocha,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3528601,Manduri,Ourinhos,Assis,SP,0,0,0,2587,310200,9405,0,11604,0,24194,7742,745
3528700,Marabá Paulista,Presidente Prudente,Presidente Prudente,SP,0,0,40,0,1003590,560,0,20,5000,5112,100,0
3528809,Maracaí,Assis,Assis,SP,0,57,0,0,1324800,0,0,0,62,91377,86600,0
3528858,Marapoama,Novo Horizonte,São José do Rio Preto,SP,0,0,0,0,557640,0,0,2175,320,420,0,0
3528908,Mariápolis,Adamantina,Presidente Prudente,SP,0,0,500,150,67200,180,0,0,1200,420,54,9900
3529005,Marília,Marília,Marília,SP,0,0,0,1278,336000,0,0,24480,25665,11700,1080,795
3529104,Marinópolis,Jales,São José do Rio Preto,SP,0,0,405,0,29600,0,0,5712,243,220,0,0
3529203,Martinópolis,Presidente Prudente,Presidente Prudente,SP,390,0,0,209,314500,0,0,0,40000,10900,5914,0
3529302,Matão,Araraquara,Araraquara,SP,0,0,0,75,2000000,0,0,137088,2400,11300,6000,0
3529401,Mauá,São Paulo,Metropolitana de São Paulo,SP,0,0,0,0,0,0,0,0,0,0,0,0
3529500,Mendonça,São José do Rio Preto,São José do Rio Preto,SP,0,0,150,6,568800,0,0,3669,0,3600,540,0
3529609,Meridiano,Fernandópolis,São José do Rio Preto,SP,0,0,1070,9,535500,0,0,11016,0,2490,684,0
3529658,Mesópolis,Jales,São José do Rio Preto,SP,0,0,120,0,488160,0,0,3427,82,1951,2364,1297
3529708,Miguelópolis,São Joaquim da Barra,Ribeirão Preto,SP,0,0,0,0,3368860,4287,0,0,180,52532,60240,126000
3529807,Mineiros do Tietê,Jaú,Bauru,SP,0,0,15,113,873468,0,0,322,910,1827,1316,0
3529906,Miracatu,Registro,Litoral Sul Paulista,SP,0,0,33750,0,0,0,0,0,120,0,0,0
3530003,Mira Estrela,Fernandópolis,São José do Rio Preto,SP,0,0,2000,0,120000,0,0,204,0,5115,200,0
3530102,Mirandópolis,Andradina,Araçatuba,SP,0,0,1500,0,2158900,50,0,0,2100,1920,73,0
3530201,Mirante do Paranapanema,Presidente Prudente,Presidente Prudente,SP,0,0,0,0,1508833,0,0,0,19500,7800,3600,0
3530300,Mirassol,São José do Rio Preto,São José do Rio Preto,SP,0,0,660,12,621350,90,0,20012,750,3600,2700,0
3530409,Mirassolândia,São José do Rio Preto,São José do Rio Preto,SP,0,0,135,18,350000,0,0,2241,600,208,330,0
3530508,Mococa,São João da Boa Vista,Campinas,SP,0,0,0,1800,1665000,700,0,208000,0,36720,0,0
3530607,Mogi das Cruzes,Mogi das Cruzes,Metropolitana de São Paulo,SP,0,0,0,0,0,17,0,0,3300,97,0,4800
3530706,Mogi Guaçu,Moji Mirim,Campinas,SP,375,0,0,406,560000,1170,0,200000,37700,39160,1080,31500
3530805,Mogi Mirim,Moji Mirim,Campinas,SP,0,0,1260,6,539828,113,0,126576,27400,14760,1815,3000
3530904,Mombuca,Piracicaba,Piracicaba,SP,0,0,50,7,540895,0,0,0,0,600,67,96
3531001,Monções,Nhandeara,São José do Rio Preto,SP,0,0,0,0,135793,0,0,800,0,234,1280,0
3531100,Mongaguá,Itanhaém,Litoral Sul Paulista,SP,0,0,72,0,0,0,0,0,0,0,0,0
3531209,Monte Alegre do Sul,Amparo,Campinas,SP,0,0,40,781,4500,6,0,22,60,870,0,120
3531308,Monte Alto,Jaboticabal,Ribeirão Preto,SP,0,0,0,6,864000,0,0,5500,1529,2550,1240,3672
3531407,Monte Aprazível,Nhandeara,São José do Rio Preto,SP,0,0,340,15,1260000,0,0,3353,68,1748,1500,1575
3531506,Monte Azul Paulista,Jaboticabal,Ribeirão Preto,SP,0,0,920,100,1087500,0,0,107367,0,1200,396,0
3531605,Monte Castelo,Dracena,Presidente Prudente,SP,0,0,0,8,563500,0,0,0,32,0,0,50
