mun,nome_mun,sigla_uf,abacaxi,acai,algodao,alho,amendoim,arroz,aveia,azeitona,banana,batata_doce,batata,cacau,cafe,caju,cana,caqui,castanha_caju,cebola,centeio,cevada,coco,erva_mate,ervilha,fava,feijao,figo,fumo,girassol_grao,goiaba,laranja,limao,maca,mamao,mamona,mandioca,manga,maracuja,marmelo,melancia,melao,milho,noz,palmito,pera,pessego,soja,sorgo,tangerina,tomate,trigo,uva
3510401,Capivari,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1717575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,90,0,0,0,0,0
3510500,Caraguatatuba,SP,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510609,Carapicuíba,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510708,Cardoso,SP,0,0,718,0,0,0,0,0,380,0,0,0,53,0,1200456,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,16583,0,0,0,0,0,0,0,0,0,0,5292,0,0,0,0,8118,0,0,5400,0,0
3510807,Casa Branca,SP,0,0,0,0,0,0,0,0,60,240,120000,0,170,0,1780000,0,0,10000,0,0,0,0,0,0,12600,0,0,300,0,510000,2250,0,0,0,8500,1066,60,0,0,0,174000,0,0,0,0,20800,700,23400,0,0,0
3510906,Cássia dos Coqueiros,SP,0,0,0,0,0,14,0,9,350,0,0,0,3600,0,108000,0,0,0,0,0,0,0,0,0,198,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,1440,0,20,0,0,0,0,0,50,0,0
3511003,Castilho,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,2880,0,0,0,0,6000,0,0,0,0,0
3511102,Catanduva,SP,0,0,0,0,646,0,0,0,51,0,0,0,0,0,1310955,0,0,0,0,0,0,0,0,0,0,0,0,0,650,5038,16976,0,0,0,540,138,0,0,0,0,177,0,0,0,0,256,0,0,0,0,0
3511201,Catiguá,SP,0,0,0,0,207,0,0,0,0,0,0,0,12,0,722500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,328,0,0,0,352,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0
3511300,Cedral,SP,35,0,0,0,39,0,0,0,30,0,0,0,0,0,486000,0,0,0,0,0,560,0,0,0,0,0,0,0,0,3655,5045,25,0,0,180,186,0,0,0,0,900,0,0,0,0,0,0,1200,800,0,0
3511409,Cerqueira César,SP,0,0,0,0,0,0,2640,0,0,0,0,0,300,0,900000,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,110000,0,0,0,0,0,0,0,0,0,0,34640,0,0,0,0,13182,0,0,0,3000,0
3511508,Cerquilho,SP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,477180,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,2310,0,0,0,0,0
3511607,Cesário Lange,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056000,0,0,0,0,0,0,0,0,0,646,0,0,0,0,12744,0,0,0,0,0,0,0,0,0,0,2345,0,0,0,0,2160,0,0,300,150,0
3511706,Charqueada,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,640,0,0,0,0,0,0,0,0,0,0
3511904,Clementina,SP,0,0,0,0,0,0,0,0,675,2700,0,0,59,0,427649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,88,0,0,0,0,432,0,0,0,0,450,0,0,400,0,0
3512001,Colina,SP,0,0,0,0,2925,0,0,0,975,0,0,0,0,0,2009600,0,0,0,0,0,12,0,0,0,0,0,0,0,0,30959,0,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,1500,0,0,3500,0,0
3512100,Colômbia,SP,1731,0,0,0,6750,0,0,0,220,0,0,0,4,0,3040000,0,0,0,0,0,61,0,0,0,76,0,0,0,0,377330,24,0,0,0,218,8,0,0,0,0,1423,0,312,0,0,3780,0,0,0,0,0
3512209,Conchal,SP,0,0,0,0,0,0,0,0,140,0,0,0,0,0,242850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000,262,0,0,0,14850,45,250,0,0,0,32200,0,10,0,0,4464,0,3171,4400,0,0
3512308,Conchas,SP,0,0,0,0,0,0,0,0,37,0,0,0,0,0,213440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10871,0,0,0,0,68,0,0,0,0,0,1152,0,0,0,0,970,0,0,0,0,0
3512407,Cordeirópolis,SP,0,0,0,0,0,0,0,0,627,0,0,0,10,0,1118260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,364,0,0,0,0,0,8288,0,0,0,0,700,0,0,217,0,0
3512506,Coroados,SP,0,0,0,0,0,0,0,0,120,2321,0,0,64,0,748000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1953,0,0,0,0,0,10894,0,0,0,0,13224,455,0,0,0,0
3512605,Coronel Macedo,SP,0,0,0,0,0,0,0,0,0,0,0,0,450,0,40000,0,0,0,0,0,0,0,0,0,3612,0,0,0,0,7331,0,0,0,0,0,0,0,0,0,0,13320,0,0,0,0,23700,2500,0,220,7200,0
3512704,Corumbataí,SP,20,0,0,15,0,0,0,0,0,0,0,0,38,0,259000,0,0,0,0,0,0,0,0,0,56,0,0,0,0,6500,300,0,0,0,2805,0,15,0,25,0,1650,0,3,0,0,130,30,0,0,0,0
3512803,Cosmópolis,SP,0,0,0,0,0,0,0,0,359,0,0,0,0,0,622544,58,0,0,0,0,0,0,0,0,0,0,0,0,444,3525,497,0,0,0,2473,0,0,0,0,0,5914,0,0,0,0,286,0,0,1062,0,0
3512902,Cosmorama,SP,0,0,0,0,198,0,0,0,0,0,0,0,30,0,1360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67932,2546,0,0,0,60,88,0,0,0,0,3930,0,0,0,0,540,0,3154,0,0,0
3513009,Cotia,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513108,Cravinhos,SP,0,0,0,0,450,0,0,0,100,0,0,0,328,0,1546380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,134,0,0,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,3000,0,0
3513207,Cristais Paulista,SP,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,467500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20094,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,2394,870,0,0,0,0
3513306,Cruzália,SP,0,0,0,0,0,360,17,0,125,0,0,0,0,0,340000,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,21815,0,0,0,0,22053,0,0,45,33,0
3513405,Cruzeiro,SP,0,0,0,0,0,205,0,0,680,30,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,60,0,0,0,0,252,0,0,0,0,440,0,0,0,0,0,274,0,0,0,0,0,0,252,900,0,28
3513504,Cubatão,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513603,Cunha,SP,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0
3513702,Descalvado,SP,35,0,0,0,0,0,0,0,0,0,10640,0,315,0,2240000,0,0,0,0,0,14,0,0,0,0,0,0,0,320,95277,0,0,0,0,1830,0,500,0,0,0,5100,0,5,0,28,0,5,0,0,0,0
3513850,Dirce Reis,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
3513900,Divinolândia,SP,0,0,0,0,0,0,0,0,0,0,27400,0,7350,0,0,0,0,10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,620,0,0
3514007,Dobrada,SP,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,872200,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,108,0,0,0,96,0,0,0,0,0,160,0,0,0,0,480,0,0,0,0,0
3514106,Dois Córregos,SP,22,0,0,0,1155,0,0,0,0,0,0,0,6137,0,3102500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,1620,0,0,0,1643,0,0,0,0,0,2365,706,0,0,0,957,0,1755,78,0,0
3514205,Dolcinópolis,SP,0,0,0,0,0,0,0,0,150,0,0,0,0,0,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11016,1080,0,0,0,25,0,32,0,0,0,198,0,17,0,0,0,0,1590,1000,0,319
3514304,Dourado,SP,0,0,0,0,0,0,0,0,0,0,0,0,113,0,367200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,0,0,0,0,885,0,0,120,0,0
3514403,Dracena,SP,20,0,0,0,3325,0,0,0,143,30,0,0,144,0,1078000,0,0,0,0,0,420,0,0,0,0,0,0,0,51,0,100,0,300,0,780,360,75,0,330,0,350,0,0,0,0,0,0,0,50,0,165
3514502,Duartina,SP,0,0,0,0,0,0,0,0,0,0,0,0,336,0,16100,16,0,0,0,0,0,0,0,0,3,0,0,0,0,25724,0,0,0,0,1350,57,0,0,0,0,850,0,0,0,0,0,0,0,210,0,0
3514601,Dumont,SP,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,722500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,360,0,0,0,0,600,0,0,0,0,0
3514700,Echaporã,SP,0,0,0,0,4250,0,537,0,0,280,0,0,194,0,144000,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2640,1795,0,0,0,30100,0,20,0,3000,0,4338,0,0,0,0,8064,0,46,170,0,0
3514809,Eldorado,SP,18,0,0,0,0,36,0,0,100000,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,15,0,0,0,32,0,24,0,24,0,87,0,108,0,0,0,113,0,2930,0,0,0,0,17,0,0,0
3514908,Elias Fausto,SP,0,0,0,0,0,0,0,0,0,645,0,0,0,0,553000,40,0,0,0,0,0,0,0,0,144,0,0,0,400,0,40,0,0,0,460,0,300,0,0,0,3120,0,0,0,250,525,0,0,4900,0,3240
3514924,Elisiário,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444024,0,0,0,0,0,0,0,0,0,0,0,0,0,90,156,3660,0,0,0,106,165,0,0,0,0,48,0,12,0,0,0,0,0,0,0,0
3514957,Embaúba,SP,28,0,0,0,90,0,0,0,0,150,0,0,4,0,522750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8531,240,0,0,0,0,0,0,0,0,0,180,0,6,0,0,120,0,196,0,0,0
3515004,Embu das Artes,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515103,Embu-Guaçu,SP,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,23,0,0,0,0,0,0,0,73,0,0
3515129,Emilianópolis,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,16,0,435,0,960,0,0,0,0,2475,0,0,0,0,0
3515152,Engenheiro Coelho,SP,0,0,0,0,0,0,0,0,0,630,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34664,2147,0,0,0,8755,76,152,0,0,0,11741,0,0,0,0,1299,141,0,0,0,0
3515186,Espírito Santo do Pinhal,SP,0,0,0,0,0,0,0,0,570,72,600,0,9300,0,126000,0,0,0,0,0,0,0,0,0,112,0,0,0,0,16400,486,0,0,0,160,0,43,0,0,0,7200,0,0,0,0,0,0,0,2810,0,480
3515194,Espírito Santo do Turvo,SP,0,0,0,0,1463,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63000,0,0,0,0,3020,0,0,0,5427,0,744,0,0,0,0,1484,0,0,60,0,0
3515202,Estrela d'Oeste,SP,0,0,0,0,0,0,0,0,2000,0,0,0,12,0,653600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48226,571,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,384,336,0,0,0,0
3515301,Estrela do Norte,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523600,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,360,0,0,0,0,312,0,0,0,0,0
3515350,Euclides da Cunha Paulista,SP,0,0,0,0,0,0,0,0,0,54,0,0,0,0,370860,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,90200,0,0,0,0,0,1673,0,0,0,0,675,0,0,0,0,0
3515400,Fartura,SP,0,0,0,0,0,32,0,0,2000,0,0,0,6516,0,117000,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,0,0,3960,0,0,0,0,0
3515509,Fernandópolis,SP,0,0,0,0,0,0,0,0,1200,0,0,0,8,0,1360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23664,3060,0,0,0,0,0,0,0,0,0,3360,0,0,0,0,600,0,0,0,0,0
3515608,Fernando Prestes,SP,0,0,0,0,1050,0,0,0,0,420,0,0,0,0,900000,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,11592,70577,0,0,0,352,12540,405,0,0,0,204,0,0,0,0,0,0,0,0,0,0
3515657,Fernão,SP,0,0,0,0,0,0,0,0,57,0,0,0,708,0,60,0,0,0,0,0,0,0,0,0,100,0,0,0,0,13500,0,0,0,0,2465,0,650,0,0,0,1080,0,0,0,0,0,0,450,0,0,0
3515707,Ferraz de Vasconcelos,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515806,Flora Rica,SP,0,0,0,0,0,0,0,0,20,1000,0,0,0,0,459200,0,0,0,0,0,39,0,0,0,0,0,0,0,0,16,16,0,0,0,100,22,0,0,0,0,4680,0,0,0,0,140,0,19,0,0,0
3515905,Floreal,SP,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3965,0,0,0,0,0,563,0,0,0,0,90,0,0,0,0,288,0,0,0,0,0
3516002,Flórida Paulista,SP,0,0,7,0,660,0,0,0,220,1197,0,0,90,0,1140440,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,50,0,26,0,72,0,0,52,1536,0,0,0,0,605,345,0,100,0,0
3516101,Florínea,SP,0,0,0,0,0,300,202,0,20,0,0,0,0,0,843220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,16500,0,0,0,0,21399,0,0,0,0,0
3516200,Franca,SP,0,0,0,0,0,0,0,0,690,0,0,0,20544,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204000,0,0,0,0,50,0,0,0,0,0,3300,0,0,0,0,3960,864,0,200,0,0
3516309,Francisco Morato,SP,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3516408,Franco da Rocha,SP,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3516507,Gabriel Monteiro,SP,0,0,0,0,3,0,0,0,300,720,0,0,237,0,441760,0,0,0,0,0,150,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,1500,0,0,0,0,0,0,0,0,0,0
3516606,Gália,SP,0,0,0,0,0,0,0,0,30,38,0,0,4765,0,0,208,0,0,0,0,0,0,0,0,113,0,0,0,0,48960,1856,0,0,0,18875,0,576,0,0,0,3069,0,330,0,0,1710,0,0,62,0,0
3516705,Garça,SP,0,0,0,0,1250,0,0,0,0,10,0,0,19050,0,0,0,0,0,0,0,82,0,0,0,24,0,0,0,0,3250,240,0,0,0,15700,0,3960,0,0,0,10500,0,0,0,0,1500,0,0,0,0,0
3516804,Gastão Vidigal,SP,25,0,0,0,0,0,0,0,2600,0,0,0,0,0,423359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1260,0,0,0,0,580,0,0,75,0,0
3516853,Gavião Peixoto,SP,90,0,0,0,640,0,0,0,0,0,0,0,11,0,504000,0,0,0,0,0,0,0,0,0,0,0,0,77,0,60000,0,0,0,0,9520,0,0,0,0,0,1500,0,0,0,0,5120,0,0,0,0,20
3516903,General Salgado,SP,0,0,0,0,0,0,0,0,5380,0,0,0,0,0,845000,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,144,0,0,180,0,8400,0,0,0,0,1620,0,0,0,0,0
3517000,Getulina,SP,0,0,0,0,7500,0,0,0,2125,380,0,0,337,0,1518750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61689,54,0,0,0,1900,0,0,0,0,0,900,0,0,0,0,288,0,0,0,0,0
3517109,Glicério,SP,0,0,0,0,0,0,0,0,45,1954,0,0,36,0,600566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,810,0,0,0,0,5514,180,0,800,0,0
3517208,Guaiçara,SP,0,0,0,0,0,0,0,0,75,0,0,0,1,0,805000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20907,52,0,0,0,200,0,0,0,0,0,480,0,0,0,0,133,0,0,1000,0,0
3517307,Guaimbê,SP,0,0,0,0,5750,0,0,0,480,0,0,0,125,0,144980,354,0,0,0,0,113,0,0,0,0,0,0,0,175,41616,0,0,0,0,577,157,112,0,870,0,1084,0,0,0,0,0,0,0,0,0,0
3517406,Guaíra,SP,0,0,0,0,525,0,0,0,0,0,0,0,0,0,5270000,0,0,0,0,0,0,0,0,0,5796,0,0,0,772,0,0,0,0,0,240,0,0,0,0,0,104840,0,0,0,0,70680,2736,0,55250,0,0
3517505,Guapiaçu,SP,0,0,0,0,750,0,0,0,247,0,0,0,0,0,1064000,0,0,120,0,0,30,0,0,0,0,0,0,0,30,48966,555,0,0,0,216,0,0,0,25,0,3720,0,0,0,0,1320,0,69,0,0,0
3517604,Guapiara,SP,0,0,0,0,0,10,0,0,140,800,150,0,0,0,0,2000,0,250,0,0,0,0,0,0,110,0,0,0,100,200,80,60,0,0,250,0,45,0,40,0,12000,0,0,15,15000,16200,0,200,35000,10000,105
3517703,Guará,SP,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1831000,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,75,124,0,0,0,0,3318,0,0,0,0,13445,600,0,50,0,0
3517802,Guaraçaí,SP,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0,1200,136,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0
3517901,Guaraci,SP,0,0,0,0,469,0,0,0,154,0,0,0,0,0,3192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45971,0,0,113,0,62,1359,0,0,0,0,8003,0,0,0,0,4773,0,33,0,0,0
3518008,Guarani d'Oeste,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,72,99,0,0,0,0
3518107,Guarantã,SP,10,0,0,0,1600,0,0,0,240,0,0,0,372,0,674940,0,0,0,0,0,0,0,0,0,0,0,0,0,3496,64563,68,0,0,0,200,1140,19,0,15000,0,1200,0,0,0,0,0,5,0,62,0,0
3518206,Guararapes,SP,0,0,0,0,200,0,0,0,0,0,0,0,0,0,3260000,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900,0,0,0,0,7056,1344,0,8000,0,0
3518305,Guararema,SP,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1000,2205,0,0,0,0,0,0,0,0,69,0,0,0,230,100,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,90,0,0,280,800,0,0
3518404,Guaratinguetá,SP,0,0,0,0,0,12619,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,120,0,0,0,0,168,0,0,0,0,0
3518503,Guareí,SP,0,0,0,0,0,18,0,0,208,0,750,0,17,0,80000,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,1000,0,90,0,3000,0,10296,0,0,0,0,2400,0,8750,75,300,0
3518602,Guariba,SP,0,0,0,0,7225,0,0,0,0,14,0,0,0,0,1802000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,2640,0,0,0,0,0
3518701,Guarujá,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
3518800,Guarulhos,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518859,Guatapará,SP,0,0,0,40,900,0,0,0,0,0,0,0,0,0,1853572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,0,0
3518909,Guzolândia,SP,0,0,0,0,0,0,0,0,450,0,0,0,1,0,216000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5160,75,0,0,0,0,320,0,0,0,0,1080,0,0,0,0,720,0,0,0,0,0
3519006,Herculândia,SP,0,0,0,0,18525,0,0,0,0,2990,0,0,168,0,968000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5190,0,0,0,750,0,2730,0,0,0,0,225,0,0,0,0,0
3519055,Holambra,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,0,0,0,0,0,0,0,0,0,75,0,0,50,540,12240,7650,0,0,0,100,0,0,0,0,0,4950,0,0,0,0,2520,108,0,240,0,0
3519071,Hortolândia,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519105,Iacanga,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,0,0,0,0,0,0,0,0,0,0,0,0,180,0,29308,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,6000,0,0,60,0,0
3519204,Iacri,SP,0,0,0,0,9000,0,0,0,455,0,0,0,530,0,763000,0,0,0,0,0,30,0,0,0,12,0,0,0,0,705,0,0,300,0,3000,0,400,0,1800,0,2625,0,25,0,0,0,0,141,0,0,0
3519253,Iaras,SP,102,0,0,0,0,0,48,0,105,0,0,0,1,0,301000,0,0,0,0,0,0,0,0,0,790,0,0,0,0,365806,3,0,0,0,234,0,0,0,0,0,2556,0,0,0,0,4575,0,1,0,264,0
3519303,Ibaté,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17992,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,75,0,0,0,0,0
3519402,Ibirá,SP,0,0,0,0,437,0,0,0,0,0,0,0,10,0,1016000,0,0,0,0,0,0,0,0,0,0,0,0,0,328,20564,11639,0,0,0,1500,240,0,0,0,0,5760,0,0,0,0,0,0,0,0,0,0
3519501,Ibirarema,SP,0,0,0,0,0,0,780,0,0,0,0,0,0,0,481525,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,20800,0,0,0,0,0,18500,0,0,0,0,33390,0,0,0,1200,0
3519600,Ibitinga,SP,0,0,0,0,8500,0,0,0,1540,0,0,0,15,0,2635500,0,0,0,0,0,320,0,0,0,0,0,0,0,0,83700,332,0,0,0,800,288,0,0,3630,0,8118,0,30,0,0,4320,0,0,0,0,0
3519709,Ibiúna,SP,18,0,0,5,0,6,0,0,0,60,5950,0,5,0,0,2431,0,5000,0,0,0,0,0,0,630,0,0,0,100,196,90,0,0,0,2000,0,0,0,0,0,8380,0,0,160,0,750,0,196,5350,0,67
3519808,Icém,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11616,0,0,0,0,0,0,0,0,0,0,5850,0,0,0,0,345,0,0,0,0,0
3519907,Iepê,SP,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,711999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,47439,0,0,0,0,37818,0,0,0,0,0
3520004,Igaraçu do Tietê,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
3520103,Igarapava,SP,0,0,0,0,315,0,0,0,0,0,0,0,680,0,2257600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8085,0,0,0,0,750,0,0,0,0,0,4752,0,0,0,0,7200,0,0,552,0,0
3520202,Igaratá,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520301,Iguape,SP,0,0,0,0,0,6128,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,90,0,0,0,588,11300,205,0,0,0,3400,0,1920,0,0,0,120,0,1875,0,0,0,0,13664,0,0,0
3520400,Ilhabela,SP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520442,Ilha Solteira,SP,0,0,0,0,0,0,0,0,1230,120,0,0,0,0,1360000,0,0,0,0,0,160,0,0,0,96,0,0,0,16,0,0,0,0,0,150,0,0,0,0,0,2100,0,0,0,0,1014,0,0,0,0,0
