mun;municipio;ano;algodao;arroz;banana;cafe;cana;feijao;fumo;laranja;mandioca;milho;soja;tomate
5200175;Água Fria de Goiás (GO);2008;0;400;448;0;720;17640;0;14377;900;76500;63000;0
5200209;Água Limpa (GO);2008;0;252;0;0;0;0;0;0;0;1330;0;0
5200258;Águas Lindas de Goiás (GO);2008;0;0;0;0;0;0;0;0;0;0;0;0
5200308;Alexânia (GO);2008;0;112;5000;15;8000;0;0;90;1350;6650;8100;0
5200506;Aloândia (GO);2008;0;352;100;0;0;0;0;0;360;1800;3050;0
5200555;Alto Horizonte (GO);2008;0;540;240;0;600;0;0;0;234;1800;0;0
5200605;Alto Paraíso de Goiás (GO);2008;0;420;280;24;560;1280;0;84;1320;15000;10500;0
5200803;Alvorada do Norte (GO);2008;0;462;8;0;1610;30;0;0;450;2400;1680;0
5200829;Amaralina (GO);2008;0;1080;232;0;444;10;0;0;380;2100;3600;0
5200852;Americano do Brasil (GO);2008;0;700;2750;35;174466;216;0;0;225;3800;580;0
5200902;Amorinópolis (GO);2008;0;200;0;0;500;0;0;0;1000;560;280;0
5201108;Anápolis (GO);2008;0;132;6000;45;1600;0;0;2340;4650;7600;4590;0
5201207;Anhanguera (GO);2008;0;36;0;0;1000;0;0;0;225;180;0;0
5201306;Anicuns (GO);2008;0;2000;5067;179;794205;345;0;0;1760;18000;900;0
5201405;Aparecida de Goiânia (GO);2008;0;0;70;4;400;0;0;100;280;225;0;0
5201454;Aparecida do Rio Doce (GO);2008;0;540;0;0;0;0;0;0;0;1500;1400;0
5201504;Aporé (GO);2008;0;0;0;0;49200;0;0;1440;130;4032;4760;0
5201603;Araçu (GO);2008;0;950;4600;90;60740;158;0;0;600;12000;150;0
5201702;Aragarças (GO);2008;0;30;27;0;0;0;0;0;675;50;0;0
5201801;Aragoiânia (GO);2008;0;152;37;10;860;0;0;280;700;840;0;0
5202155;Araguapaz (GO);2008;0;400;300;0;560;0;0;0;4200;1680;0;0
5202353;Arenópolis (GO);2008;0;504;400;0;600;0;0;0;1200;784;2380;0
5202502;Aruanã (GO);2008;0;500;120;0;0;0;0;0;700;1120;2380;0
5202601;Aurilândia (GO);2008;0;80;220;0;0;0;0;0;1000;1200;300;0
5202809;Avelinópolis (GO);2008;0;1400;3491;56;94991;165;0;300;300;6000;30;0
5203104;Baliza (GO);2008;0;320;150;0;0;0;0;0;750;1250;5130;0
5203203;Barro Alto (GO);2008;0;900;48;0;403200;0;0;0;300;10500;9000;0
5203302;Bela Vista de Goiás (GO);2008;0;2520;0;0;300;0;0;0;11250;11000;4680;0
5203401;Bom Jardim de Goiás (GO);2008;0;800;1800;0;3500;0;0;0;2040;1350;4680;0
5203500;Bom Jesus de Goiás (GO);2008;0;210;360;0;873000;184;0;0;360;100453;93600;0
5203559;Bonfinópolis (GO);2008;0;65;280;0;0;0;0;3240;290;1500;0;0
5203575;Bonópolis (GO);2008;0;900;180;0;1600;0;0;0;6400;1800;4500;0
5203609;Brazabrantes (GO);2008;0;950;1350;51;72094;210;0;780;640;7600;150;3600
5203807;Britânia (GO);2008;0;260;0;0;0;0;0;0;840;840;0;0
5203906;Buriti Alegre (GO);2008;0;864;3036;0;0;0;0;4396;0;13875;3600;0
5203939;Buriti de Goiás (GO);2008;0;160;640;0;0;0;0;0;42;725;0;0
5203962;Buritinópolis (GO);2008;0;220;8;0;736;40;0;0;420;845;0;0
5204003;Cabeceiras (GO);2008;0;750;120;737;1200;5100;0;0;1200;63200;102000;0
5204102;Cachoeira Alta (GO);2008;0;120;128;0;51000;0;0;0;720;2250;0;0
